aX,aY,aZ,gX,gY,gZ
0.800,0.978,0.654,36.682,-113.403,8.362
0.807,1.000,0.768,33.997,-104.797,7.996
0.798,1.033,0.802,30.151,-95.642,7.996
0.795,1.068,0.820,23.865,-76.172,9.949
0.780,1.126,0.816,23.193,-66.162,11.963
0.776,1.109,0.785,29.907,-45.593,16.052
0.788,0.980,0.700,35.645,-35.095,16.907
0.764,0.899,0.662,39.551,-24.414,16.785
0.715,0.824,0.629,37.354,-2.930,13.855
0.596,0.713,0.582,34.485,8.057,10.925
0.543,0.683,0.567,38.757,30.701,1.892
0.485,0.661,0.526,48.279,42.786,-3.662
0.472,0.659,0.484,61.401,55.420,-9.155
0.464,0.655,0.429,86.914,83.862,-17.822
0.448,0.622,0.335,93.445,99.426,-20.508
0.442,0.592,0.327,92.285,129.822,-23.499
0.372,0.571,0.341,87.952,142.883,-24.475
0.355,0.555,0.325,83.252,153.687,-25.146
0.365,0.530,0.302,76.355,168.213,-26.306
0.400,0.532,0.294,74.585,172.058,-27.222
0.415,0.563,0.297,72.449,174.011,-28.015
0.465,0.626,0.262,71.655,173.035,-27.466
0.493,0.655,0.230,71.045,171.448,-26.123
0.521,0.673,0.199,71.167,167.480,-21.851
0.558,0.661,0.167,71.899,165.039,-19.714
0.564,0.654,0.156,72.144,158.752,-16.724
0.596,0.716,0.124,70.557,155.090,-15.442
0.645,0.791,0.116,67.322,151.001,-13.672
0.716,0.877,0.114,57.373,141.235,-7.141
0.866,0.997,0.081,52.307,135.376,-2.502
0.897,0.999,0.031,44.678,123.169,7.263
0.827,0.899,-0.085,42.175,117.615,11.414
0.756,0.839,-0.121,40.527,112.610,14.587
0.693,0.796,-0.148,39.673,103.821,18.372
0.640,0.754,-0.178,40.588,100.037,19.348
0.643,0.779,-0.189,43.884,93.018,20.813
0.687,0.875,-0.221,45.959,89.783,22.278
0.709,0.888,-0.238,47.668,86.853,24.353
0.716,0.869,-0.260,47.119,81.116,28.015
0.677,0.794,-0.291,44.067,78.430,28.992
0.639,0.760,-0.301,35.583,72.998,29.480
0.555,0.663,-0.344,32.043,70.496,29.114
0.520,0.607,-0.359,29.480,68.604,28.015
0.490,0.569,-0.357,26.001,66.711,23.132
0.446,0.519,-0.329,24.231,66.528,20.081
0.424,0.500,-0.315,18.799,66.711,13.672
0.401,0.465,-0.274,15.381,66.711,10.376
0.409,0.460,-0.255,11.780,66.223,7.141
0.426,0.463,-0.235,4.150,64.514,0.977
0.461,0.491,-0.200,0.366,63.293,-1.892
0.481,0.524,-0.183,-5.554,59.814,-6.348
0.560,0.620,-0.145,-6.042,57.800,-7.629
0.612,0.684,-0.129,-0.366,53.345,-8.423
0.742,0.867,-0.137,5.493,51.331,-7.629
0.809,0.941,-0.149,12.512,49.561,-5.859
0.856,0.977,-0.153,26.306,46.936,-0.793
0.857,0.974,-0.149,31.494,45.532,0.977
0.828,0.945,-0.146,34.912,41.809,1.282
0.755,0.870,-0.146,32.349,39.551,-0.427
0.712,0.843,-0.151,27.771,37.292,-3.357
0.671,0.842,-0.160,18.311,33.203,-11.963
0.607,0.921,-0.173,15.930,31.555,-16.541
0.615,0.961,-0.191,16.113,30.090,-24.109
0.660,0.958,-0.281,17.456,30.823,-26.978
0.624,0.927,-0.315,18.127,36.316,-31.311
0.463,0.804,-0.279,15.442,40.100,-33.386
0.423,0.751,-0.236,9.705,43.274,-36.133
0.429,0.737,-0.213,-9.216,45.349,-43.091
0.500,0.828,-0.239,-19.226,44.250,-45.898
0.547,0.890,-0.268,-36.499,40.588,-46.997
0.639,1.020,-0.304,-43.152,39.001,-45.288
0.680,1.070,-0.320,-47.791,37.598,-42.114
1.075,0.967,-0.770,-210.510,-88.623,85.388
1.195,0.957,-0.836,-210.083,-82.642,115.845
1.198,0.930,-0.905,-203.918,-78.857,128.479
1.092,0.901,-0.868,-174.561,-73.120,145.386
0.853,0.790,-0.728,-153.381,-72.937,149.658
0.763,0.712,-0.653,-131.165,-75.256,151.306
0.689,0.639,-0.586,-94.482,-86.426,147.888
0.584,0.546,-0.519,-83.313,-94.116,144.104
0.557,0.523,-0.514,-75.378,-109.924,135.254
0.532,0.478,-0.501,-76.050,-116.943,130.493
0.514,0.450,-0.483,-79.956,-128.357,119.995
0.448,0.381,-0.450,-81.970,-132.568,114.502
0.415,0.345,-0.446,-83.435,-135.742,109.192
0.393,0.319,-0.451,-84.717,-138.367,99.060
0.391,0.298,-0.465,-85.876,-137.756,94.849
0.409,0.296,-0.469,-92.834,-134.094,88.562
0.461,0.342,-0.484,-98.328,-131.531,86.670
0.492,0.388,-0.499,-104.126,-128.845,85.571
0.579,0.498,-0.528,-112.915,-122.314,85.999
0.637,0.551,-0.540,-115.356,-118.774,87.341
0.698,0.597,-0.548,-116.821,-111.084,91.614
0.799,0.684,-0.574,-116.516,-107.117,94.299
0.831,0.722,-0.580,-114.807,-100.037,99.548
0.828,0.762,-0.546,-112.915,-97.229,101.746
0.797,0.766,-0.512,-109.680,-95.398,103.271
0.757,0.760,-0.471,-98.877,-94.543,104.126
0.671,0.713,-0.399,-91.553,-95.581,103.333
0.628,0.682,-0.361,-75.806,-99.182,99.304
0.548,0.613,-0.281,-69.031,-101.562,96.252
0.508,0.578,-0.247,-60.181,-106.934,88.867
0.419,0.540,-0.196,-57.861,-109.558,84.900
0.390,0.538,-0.175,-56.458,-112.122,80.933
0.396,0.557,-0.160,-55.542,-116.638,74.158
0.525,0.687,-0.174,-56.091,-118.286,71.899
0.639,0.790,-0.212,-58.350,-119.568,70.923
0.886,1.001,-0.267,-59.204,-118.652,72.021
0.968,1.087,-0.265,-58.716,-113.586,75.928
1.011,1.188,-0.203,-57.434,-110.291,78.613
1.001,1.143,-0.140,-55.847,-107.422,81.238
0.987,1.100,-0.084,-49.438,-106.140,81.421
0.950,1.124,-0.032,-42.480,-107.849,78.613
0.935,1.148,-0.027,-22.034,-113.037,71.045
0.884,1.063,-0.025,-10.254,-114.929,66.956
0.823,0.955,-0.017,11.902,-115.112,56.213
0.651,0.732,0.021,21.423,-113.708,49.072
0.567,0.638,0.032,29.297,-111.633,41.138
0.498,0.548,0.033,37.292,-105.652,24.597
0.404,0.370,0.015,36.682,-101.685,16.479
0.375,0.304,0.012,26.245,-92.346,0.671
0.343,0.234,0.025,17.578,-87.402,-6.592
0.331,0.217,0.033,7.935,-82.703,-13.245
0.315,0.207,0.039,-9.460,-74.097,-24.841
0.303,0.218,0.039,-15.808,-70.068,-29.846
0.315,0.237,0.036,-24.353,-62.805,-37.598
0.375,0.312,0.039,-27.344,-59.631,-40.100
0.435,0.402,0.039,-29.785,-56.641,-41.382
0.521,0.536,0.032,-32.654,-50.964,-38.696
0.798,0.896,-0.004,-33.203,-47.974,-33.752
0.984,1.073,-0.025,-34.668,-41.260,-16.663
1.256,1.246,-0.037,-36.499,-37.659,-5.920
1.250,1.214,-0.034,-42.542,-31.189,13.916
1.018,1.027,-0.093,-44.861,-28.259,21.057
0.899,0.930,-0.140,-45.044,-24.963,25.513
0.816,0.858,-0.167,-39.673,-17.151,26.245
0.724,0.789,-0.173,-36.560,-12.939,23.193
0.698,0.792,-0.167,-36.072,-4.639,13.733
0.716,0.893,-0.148,-40.039,-1.099,8.911
0.748,0.951,-0.137,-56.335,3.357,2.380
0.731,0.946,-0.126,-66.650,4.089,0.000
0.653,0.874,-0.127,-76.294,3.967,-2.625
0.552,0.782,-0.130,-88.867,1.343,-10.620
0.388,0.661,-0.165,-91.492,-0.793,-15.686
0.359,0.630,-0.192,-92.163,-5.371,-24.841
0.393,0.631,-0.225,-91.980,-7.751,-28.442
0.432,0.674,-0.241,-91.614,-12.817,-32.837
0.563,0.799,-0.270,-90.576,-14.832,-33.386
0.641,0.872,-0.259,-88.135,-16.296,-33.081
0.697,0.922,-0.239,-77.332,-18.188,-30.579
0.700,0.911,-0.205,-69.031,-19.043,-29.053
0.666,0.857,-0.200,-49.927,-20.203,-27.100
0.600,0.681,-0.192,-41.016,-20.386,-26.917
0.559,0.590,-0.186,-27.832,-19.958,-28.137
0.462,0.464,-0.172,-23.560,-19.226,-29.236
0.424,0.425,-0.168,-20.447,-18.127,-30.212
0.403,0.396,-0.166,-17.334,-14.709,-31.128
0.395,0.378,-0.165,-16.907,-12.512,-30.945
0.406,0.383,-0.161,-17.273,-7.629,-29.114
0.460,0.414,-0.151,-17.944,-5.127,-27.283
0.504,0.437,-0.150,-19.409,0.122,-22.339
0.618,0.501,-0.144,-19.592,2.625,-19.348
0.670,0.545,-0.144,-18.738,4.944,-16.052
0.724,0.598,-0.144,-12.024,8.911,-8.972
0.870,0.696,-0.151,-6.348,10.498,-5.493
0.938,0.739,-0.156,7.751,12.634,0.244
0.984,0.795,-0.162,16.602,13.428,1.953
0.976,0.810,-0.160,27.161,14.282,2.625
0.962,0.840,-0.159,53.162,16.968,0.610
0.949,0.935,-0.159,66.772,19.348,-1.526
0.955,0.951,-0.148,87.219,26.245,-6.897
0.918,0.871,-0.100,91.553,29.907,-10.559
0.852,0.831,-0.080,89.355,37.109,-20.508
0.732,0.769,-0.034,85.510,40.527,-25.940
0.711,0.769,-0.014,81.970,43.518,-31.677
0.725,0.793,0.005,79.224,48.645,-43.945
0.842,0.891,0.035,80.261,51.025,-49.805
0.921,0.965,0.032,84.595,57.190,-57.800
1.077,1.052,0.005,86.487,61.646,-58.716
1.123,1.025,0.002,87.280,67.017,-57.800
1.121,0.954,-0.007,83.984,79.346,-53.711
0.981,0.730,-0.055,80.750,85.815,-52.002
0.878,0.615,-0.049,75.256,97.595,-51.514
0.666,0.433,-0.018,71.960,101.685,-52.490
0.576,0.360,-0.018,67.505,104.553,-54.016
0.502,0.297,-0.028,54.626,107.788,-57.983
0.410,0.204,-0.068,46.692,108.643,-60.120
0.391,0.173,-0.083,29.846,108.948,-64.209
0.385,0.163,-0.107,21.484,108.582,-65.918
0.397,0.180,-0.120,13.611,107.971,-66.956
0.418,0.204,-0.131,0.977,106.750,-66.833
0.482,0.273,-0.170,-2.808,106.262,-65.918
0.531,0.314,-0.206,-3.967,106.201,-62.683
0.630,0.407,-0.250,-1.343,106.689,-60.730
0.672,0.467,-0.248,3.174,106.934,-58.716
0.730,0.525,-0.242,15.076,105.164,-55.115
0.936,0.635,-0.273,20.203,102.844,-54.321
1.040,0.707,-0.304,26.367,95.886,-54.932
1.131,0.793,-0.330,28.809,91.736,-56.274
1.131,0.795,-0.318,37.109,81.970,-61.646
1.101,0.787,-0.308,43.274,77.026,-65.063
1.095,0.788,-0.329,49.438,72.998,-67.688
1.099,0.787,-0.367,56.091,69.397,-68.359
1.062,0.731,-0.424,56.458,70.313,-66.284
0.984,0.674,-0.409,56.091,75.562,-60.242
0.750,0.563,-0.318,57.190,77.820,-57.800
0.660,0.525,-0.276,59.692,78.918,-56.091
0.607,0.503,-0.248,69.153,76.721,-54.504
0.596,0.556,-0.253,76.660,73.669,-54.260
0.623,0.622,-0.265,97.595,65.918,-53.101
0.695,0.748,-0.268,110.107,61.890,-51.941
0.731,0.803,-0.282,136.230,54.993,-49.011
0.787,0.873,-0.316,149.170,52.673,-47.424
0.781,0.870,-0.325,161.560,51.270,-45.959
0.753,0.843,-0.328,181.030,51.147,-43.396
0.665,0.731,-0.310,185.486,52.429,-42.053
0.613,0.664,-0.289,181.458,56.641,-39.001
0.514,0.559,-0.217,174.133,58.838,-37.476
0.474,0.526,-0.182,164.612,60.730,-36.011
0.435,0.502,-0.161,143.250,63.477,-33.691
0.369,0.490,-0.136,133.179,64.331,-33.020
0.350,0.494,-0.131,117.859,65.186,-32.837
0.902,1.825,0.030,69.641,17.151,-3.662
0.943,1.819,0.058,48.645,24.292,23.499
0.917,1.624,0.094,35.645,26.794,36.438
0.878,1.450,0.104,6.897,29.297,54.321
0.815,1.266,0.104,-7.629,29.236,57.739
0.644,1.000,0.051,-21.118,28.320,57.983
0.557,0.899,0.002,-42.542,25.940,52.368
0.365,0.749,-0.044,-49.683,24.780,47.913
0.298,0.687,-0.021,-56.152,19.470,37.354
0.252,0.583,0.014,-56.519,14.771,31.860
0.240,0.533,-0.002,-56.030,9.216,26.428
0.229,0.483,-0.025,-55.481,-1.221,16.052
0.209,0.392,-0.079,-56.091,-5.371,11.292
0.199,0.343,-0.103,-60.059,-11.353,2.747
0.163,0.255,-0.113,-63.354,-13.855,-1.343
0.136,0.226,-0.123,-67.261,-16.357,-5.432
0.107,0.200,-0.136,-75.867,-21.362,-13.550
0.060,0.187,-0.174,-80.444,-23.621,-17.517
0.047,0.219,-0.191,-91.187,-26.855,-23.376
0.066,0.317,-0.266,-98.022,-27.588,-24.475
0.105,0.374,-0.323,-116.150,-26.001,-22.644
0.157,0.404,-0.394,-127.319,-24.170,-20.447
0.155,0.434,-0.421,-138.672,-22.583,-18.677
0.141,0.794,-0.571,-155.945,-21.851,-15.747
0.219,1.153,-0.714,-159.180,-21.118,-10.620
0.411,1.562,-0.883,-157.837,-13.489,18.616
0.873,2.235,-1.162,-159.546,-6.470,41.748
0.925,2.343,-1.265,-176.636,7.874,89.783
0.511,1.962,-1.495,-182.617,14.832,104.797
0.422,1.704,-1.531,-175.964,22.522,110.168
0.403,1.374,-1.370,-113.647,37.964,97.900
0.314,1.008,-0.860,-62.500,39.307,82.581
0.254,0.889,-0.666,33.569,26.367,46.570
0.209,0.658,-0.478,55.359,15.564,30.701
0.191,0.550,-0.439,35.950,-5.432,9.033
0.181,0.392,-0.385,9.888,-14.038,1.648
0.180,0.342,-0.371,-16.479,-20.996,-4.700
0.175,0.306,-0.356,-55.176,-30.151,-15.991
0.179,0.233,-0.303,-66.528,-33.264,-21.118
0.183,0.196,-0.286,-78.430,-38.696,-30.701
0.167,0.157,-0.266,-81.238,-41.321,-35.156
0.160,0.152,-0.262,-84.900,-46.753,-42.664
0.153,0.164,-0.236,-86.426,-49.805,-45.593
0.158,0.180,-0.229,-87.463,-53.101,-47.974
0.167,0.195,-0.231,-86.670,-60.303,-52.124
0.194,0.252,-0.240,-84.229,-64.087,-54.321
0.216,0.315,-0.255,-74.097,-72.266,-59.143
0.232,0.487,-0.312,-66.162,-76.660,-61.462
0.218,0.604,-0.383,-44.739,-85.876,-65.247
0.333,0.987,-0.678,-31.555,-88.928,-65.186
0.559,1.271,-0.867,-17.822,-88.989,-62.134
0.897,1.551,-1.009,5.249,-78.003,-43.823
1.442,1.778,-1.153,13.367,-68.970,-30.823
1.477,1.758,-1.220,33.020,-46.631,-6.897
1.257,1.543,-1.050,46.631,-34.058,3.662
1.141,1.339,-0.858,59.998,-23.071,13.550
1.060,1.093,-0.672,70.862,-13.245,28.381
0.971,0.632,-0.447,62.439,-14.893,31.921
0.922,0.476,-0.410,19.897,-25.574,31.921
0.796,0.232,-0.420,-8.301,-31.860,29.175
0.733,0.220,-0.435,-61.768,-39.246,19.958
0.476,0.336,-0.278,-83.008,-40.771,16.968
0.322,0.260,-0.292,-101.074,-42.664,15.991
0.197,0.183,-0.264,-131.592,-45.593,14.404
0.063,0.126,-0.127,-144.409,-48.279,13.550
0.030,0.112,-0.106,-164.368,-57.617,13.184
0.073,0.101,-0.132,-169.922,-62.805,13.611
0.128,0.110,-0.141,-167.786,-70.618,15.076
0.191,0.098,-0.121,-160.095,-73.730,15.564
0.205,0.087,-0.123,-148.621,-76.843,15.198
0.212,0.090,-0.138,-116.760,-82.886,11.780
0.211,0.118,-0.205,-97.900,-85.449,9.216
0.212,0.131,-0.243,-61.401,-89.661,3.235
0.203,0.184,-0.351,-47.363,-91.675,0.305
0.208,0.223,-0.459,-37.964,-93.506,-1.953
0.444,0.411,-0.878,-36.377,-93.628,-1.526
0.780,0.619,-1.158,-46.570,-89.539,3.235
1.258,0.902,-1.401,-97.839,-70.190,26.245
2.132,1.351,-1.794,-131.653,-57.007,42.114
2.250,1.435,-1.898,-159.302,-30.334,67.200
1.783,1.147,-1.423,-146.790,-22.766,74.036
1.438,0.873,-1.183,-130.676,-21.118,76.050
1.143,0.671,-0.989,-125.061,-29.175,71.045
0.678,0.529,-0.767,-136.292,-36.560,68.909
0.491,0.519,-0.687,-159.729,-52.246,70.679
0.251,0.448,-0.576,-165.100,-59.509,73.853
0.206,0.403,-0.552,-165.283,-71.716,82.275
0.197,0.296,-0.514,-161.499,-76.782,86.975
0.206,0.241,-0.505,-154.724,-81.482,91.003
0.216,0.214,-0.506,-131.042,-88.928,94.849
0.235,0.156,-0.479,-115.662,-91.370,94.910
0.230,0.115,-0.454,-88.440,-95.154,92.102
0.215,0.091,-0.449,-79.956,-96.436,89.905
0.230,0.116,-0.458,-75.745,-95.886,86.914
0.287,0.198,-0.473,-79.041,-94.238,87.158
0.320,0.223,-0.479,-84.412,-92.163,88.806
0.347,0.233,-0.492,-96.252,-88.074,94.666
0.448,0.309,-0.587,-100.403,-85.510,98.206
0.532,0.417,-0.635,-101.013,-76.904,108.276
0.727,0.518,-0.610,-95.886,-71.899,114.807
0.818,0.523,-0.617,-87.097,-67.993,120.666
0.883,0.567,-0.652,-59.509,-62.317,127.686
0.871,0.668,-0.633,-42.786,-59.814,130.005
0.815,0.650,-0.587,-17.273,-58.350,133.728
0.692,0.617,-0.519,-12.329,-59.692,134.949
0.655,0.671,-0.487,-18.555,-64.819,139.954
0.679,0.732,-0.455,-27.527,-68.604,145.874
0.753,0.721,-0.489,-38.269,-72.998,153.442
0.829,0.723,-0.553,-56.885,-80.261,168.030
0.788,0.681,-0.570,-61.890,-81.360,173.279
0.692,0.622,-0.486,-66.467,-82.581,177.429
0.539,0.527,-0.302,-67.871,-84.473,176.697
0.521,0.433,-0.196,-64.758,-92.834,167.969
0.550,0.400,-0.184,-55.176,-99.121,157.654
0.569,0.448,-0.320,-37.170,-104.553,144.714
0.581,0.458,-0.445,22.888,-107.727,117.249
0.555,0.481,-0.417,56.946,-107.361,104.065
0.544,0.491,-0.318,103.027,-109.741,83.374
0.565,0.527,-0.212,109.680,-112.366,77.332
0.580,0.570,-0.204,107.910,-114.502,74.585
0.610,0.626,-0.191,91.858,-114.563,78.369
0.678,0.716,-0.140,81.055,-112.732,84.045
0.660,0.714,-0.124,60.730,-107.605,96.497
0.560,0.780,-0.097,54.077,-105.347,101.440
0.542,0.869,-0.094,47.180,-101.379,112.427
0.491,0.967,-0.053,43.884,-98.938,119.141
0.434,0.942,-0.024,38.574,-96.069,125.549
0.381,0.886,-0.018,20.447,-88.257,132.874
0.262,0.784,-0.016,9.094,-83.008,132.812
0.219,0.820,0.019,-17.700,-72.876,130.676
0.287,0.926,0.081,-33.264,-69.031,132.202
0.301,0.932,0.116,-49.255,-65.491,134.521
0.265,0.965,0.161,-72.693,-59.326,134.277
0.116,1.012,0.135,-72.815,-56.702,131.592
0.077,0.980,0.091,-45.959,-49.561,121.826
0.044,0.952,0.087,-24.597,-45.593,115.906
0.044,0.952,0.113,-3.540,-42.725,110.596
0.054,0.923,0.127,20.142,-41.687,103.333
0.052,0.809,0.130,16.235,-42.114,99.731
0.047,0.784,0.131,-14.221,-41.870,91.675
0.029,0.787,0.124,-28.748,-41.260,88.562
0.027,0.826,0.111,-35.889,-40.588,86.731
0.030,0.901,0.089,-27.588,-39.490,88.745
0.035,0.919,0.074,-19.043,-39.001,91.858
0.036,0.911,0.060,-7.751,-37.231,97.229
-0.054,0.881,0.047,-5.554,-36.133,97.412
-0.103,0.879,0.040,-3.601,-35.034,93.628
-0.156,0.896,0.027,-2.014,-35.339,91.370
-0.181,0.933,0.017,0.610,-36.194,90.088
-0.201,0.965,0.007,5.798,-38.940,91.736
-0.937,1.255,-0.383,-108.276,112.488,80.750
-0.955,1.223,-0.342,-129.333,111.572,82.031
-0.952,1.125,-0.267,-135.925,107.910,78.918
-0.919,1.090,-0.249,-136.047,95.520,67.688
-0.810,1.003,-0.259,-128.235,88.623,61.584
-0.767,0.951,-0.278,-114.807,82.214,55.725
-0.695,0.867,-0.276,-77.759,70.557,42.419
-0.529,0.671,-0.218,-60.547,63.721,33.020
-0.498,0.615,-0.198,-38.574,46.448,8.789
-0.465,0.561,-0.208,-32.471,37.231,-4.150
-0.443,0.546,-0.224,-21.118,21.240,-28.320
-0.426,0.529,-0.232,-14.282,14.893,-38.696
-0.426,0.524,-0.222,-7.019,9.338,-47.791
-0.429,0.522,-0.212,6.897,0.000,-61.890
-0.446,0.518,-0.202,13.123,-4.028,-66.772
-0.455,0.522,-0.205,24.048,-10.437,-72.937
-0.485,0.542,-0.219,28.259,-12.695,-74.097
-0.512,0.551,-0.221,32.593,-15.442,-73.425
-0.584,0.579,-0.226,32.288,-16.479,-72.083
-0.621,0.594,-0.228,30.334,-17.395,-70.129
-0.661,0.609,-0.232,21.667,-19.409,-64.880
-0.768,0.683,-0.246,15.564,-20.325,-61.279
-0.818,0.735,-0.249,0.916,-22.095,-50.598
-0.868,0.808,-0.232,-7.751,-23.254,-43.396
-0.874,0.819,-0.220,-27.466,-27.649,-27.466
-0.870,0.834,-0.215,-37.415,-30.884,-19.958
-0.869,0.852,-0.227,-45.715,-34.546,-13.062
-0.925,0.892,-0.279,-52.979,-41.809,-2.197
-0.944,0.893,-0.291,-51.819,-45.044,1.160
-0.912,0.866,-0.294,-43.274,-51.941,1.953
-0.786,0.851,-0.316,-36.804,-55.420,-0.305
-0.715,0.839,-0.321,-20.630,-61.401,-7.263
-0.548,0.788,-0.334,-10.742,-64.392,-12.268
-0.496,0.761,-0.350,12.146,-71.106,-27.771
-0.488,0.768,-0.404,23.376,-75.073,-38.818
-0.529,0.823,-0.438,32.593,-79.102,-51.025
-0.592,0.899,-0.476,42.603,-86.243,-73.120
-0.738,1.061,-0.539,42.358,-89.050,-81.116
-0.780,1.126,-0.547,28.198,-94.604,-90.759
-0.761,1.220,-0.565,16.663,-97.778,-92.651
-0.700,1.227,-0.582,-2.075,-103.516,-91.187
-0.526,1.179,-0.600,-7.019,-105.347,-88.684
-0.446,1.128,-0.590,-9.705,-106.934,-86.304
-0.378,1.066,-0.573,-9.277,-112.366,-86.670
-0.264,0.954,-0.545,-6.897,-116.516,-90.210
-0.222,0.913,-0.539,-3.296,-125.183,-98.694
-0.161,0.845,-0.520,-3.418,-128.601,-101.501
-0.141,0.810,-0.502,-6.104,-133.484,-103.577
-0.117,0.725,-0.460,-6.897,-135.437,-103.943
-0.104,0.674,-0.442,-5.676,-138.794,-105.713
-0.070,0.586,-0.390,-4.883,-139.587,-106.628
-0.053,0.552,-0.357,-4.272,-139.771,-106.934
-0.024,0.520,-0.341,-1.526,-137.573,-104.797
0.038,0.461,-0.283,2.136,-134.583,-102.600
0.057,0.416,-0.213,13.184,-127.441,-96.252
0.083,0.320,-0.119,17.578,-125.000,-92.285
0.093,0.283,-0.140,19.348,-119.263,-83.069
0.084,-0.062,-0.060,19.958,-115.662,-79.834
0.027,-0.212,-0.097,22.034,-112.549,-80.444
-0.039,-0.145,-0.239,27.100,-102.966,-88.928
0.086,1.000,-0.581,27.893,-92.224,-85.815
0.453,1.480,-0.568,21.179,-59.326,-38.330
1.294,1.282,-0.392,11.230,-43.213,-3.906
1.262,1.156,-0.605,-21.851,-8.606,56.763
0.579,0.785,-0.867,-44.495,15.503,80.872
0.221,0.575,-0.468,-70.251,40.222,98.572
-0.208,0.487,0.091,-114.624,53.406,108.276
-0.301,1.312,-0.030,-119.629,38.940,103.699
0.022,1.408,-0.322,-76.172,15.991,90.820
-0.077,1.217,-0.633,-33.936,12.878,72.571
-0.149,1.380,-0.569,10.315,10.986,46.265
-0.091,1.517,-0.485,54.749,-2.380,-5.554
0.186,1.507,-0.501,43.213,-12.146,-25.513
0.307,1.471,-0.513,-16.846,-27.649,-54.321
0.429,1.409,-0.464,-44.556,-34.119,-64.087
0.431,1.361,-0.428,-60.852,-47.791,-79.041
0.374,1.246,-0.379,-48.401,-55.237,-85.876
0.392,1.161,-0.371,-27.893,-62.561,-92.224
0.402,1.066,-0.360,13.672,-75.195,-103.455
0.430,0.875,-0.331,26.184,-80.200,-108.215
0.444,0.811,-0.314,32.532,-87.402,-115.295
0.481,0.728,-0.263,29.541,-89.905,-116.638
0.487,0.682,-0.245,21.545,-94.055,-115.723
0.467,0.599,-0.227,18.860,-95.459,-113.831
0.460,0.555,-0.211,17.151,-96.252,-110.901
0.452,0.515,-0.193,15.503,-96.497,-102.173
0.433,0.459,-0.154,14.832,-96.069,-96.252
0.436,0.435,-0.149,13.123,-93.994,-81.970
0.450,0.379,-0.134,12.573,-92.285,-74.036
0.435,0.350,-0.136,12.329,-90.210,-65.918
0.410,0.327,-0.146,11.719,-84.595,-49.255
0.389,0.264,-0.175,10.437,-80.933,-40.894
0.407,0.260,-0.152,2.625,-73.120,-24.048
0.409,0.409,-0.050,-3.784,-70.374,-14.343
0.479,0.342,-0.023,-28.503,-71.838,7.263
0.597,0.128,-0.145,-67.017,-80.811,15.076
0.683,0.254,-0.248,-120.117,-93.445,19.836
0.854,0.548,-0.322,-196.899,-114.685,-5.127
0.582,0.809,-0.334,-195.679,-117.981,-27.344
0.518,0.718,-0.239,-161.377,-110.413,-19.043
0.709,0.683,-0.094,-145.935,-105.652,-2.991
0.720,0.673,-0.101,-110.535,-96.924,14.893
0.631,0.594,-0.236,-97.168,-93.689,16.968
0.643,0.585,-0.291,-90.271,-92.224,16.602
0.714,0.621,-0.312,-86.121,-95.215,15.259
0.892,0.925,-0.132,-81.726,-98.938,17.395
0.961,1.059,0.076,-65.796,-115.051,28.625
0.974,0.910,0.142,-54.138,-126.648,32.227
0.872,0.760,-0.006,-41.199,-136.780,31.311
0.723,0.659,-0.281,-17.456,-143.250,21.667
0.735,0.677,-0.293,-8.240,-139.771,17.639
0.733,0.651,-0.233,8.667,-128.357,14.099
0.657,0.522,-0.203,15.747,-122.437,12.573
0.645,0.479,-0.302,16.602,-106.506,8.667
0.634,0.492,-0.469,6.287,-94.299,7.568
0.642,0.534,-0.417,-9.766,-80.078,8.057
0.670,0.567,-0.319,-41.199,-54.260,12.634
0.697,0.603,-0.189,-49.988,-45.044,14.282
0.690,0.627,-0.152,-59.631,-33.569,15.381
0.694,0.626,-0.121,-63.110,-30.640,15.259
0.707,0.628,-0.103,-63.110,-29.114,12.390
0.765,0.655,-0.080,-59.631,-30.273,10.620
0.773,0.636,-0.074,-55.298,-32.166,9.033
0.756,0.611,-0.054,-45.288,-36.438,4.578
0.749,0.600,-0.035,-40.161,-38.696,1.526
0.756,0.590,-0.037,-34.729,-41.992,-3.540
0.727,0.515,-0.017,-34.790,-42.542,-5.493
0.721,0.496,0.005,-35.706,-42.908,-7.629
0.736,0.504,0.012,-36.865,-44.739,-10.986
0.787,0.548,-0.050,-36.560,-45.715,-11.047
0.795,0.553,-0.084,-37.659,-45.593,-8.789
0.786,0.551,-0.078,-39.856,-44.678,-7.507
0.797,0.550,-0.041,-44.373,-44.189,-5.493
0.851,0.547,-0.008,-45.410,-44.800,-4.700
0.886,0.576,-0.034,-45.410,-45.654,-3.540
0.912,0.597,-0.060,-43.396,-46.692,0.488
0.928,0.610,-0.057,-42.297,-46.753,2.747
0.918,0.622,-0.054,-40.833,-46.204,6.592
0.859,0.589,-0.082,-41.321,-45.166,8.057
0.844,0.586,-0.113,-45.593,-41.077,9.216
0.840,0.615,-0.121,-47.913,-38.269,9.277
0.861,0.636,-0.087,-48.950,-35.583,9.216
0.886,0.664,-0.071,-44.189,-31.982,8.667
0.898,0.726,-0.128,-39.246,-30.273,8.423
0.906,0.761,-0.133,-27.954,-25.391,8.118
0.948,0.826,-0.097,-21.851,-22.766,8.423
0.968,0.859,-0.102,-12.451,-16.357,10.742
1.032,0.883,-0.098,-10.437,-12.207,13.000
1.061,0.844,-0.027,-9.888,-7.690,15.564
1.047,0.774,0.100,-11.963,-1.648,19.043
1.539,1.060,0.411,170.593,122.742,68.237
