aX,aY,aZ,gX,gY,gZ
-2.002,1.606,-0.160,32.288,587.036,-347.900
-1.824,1.380,-0.083,90.454,533.813,-302.063
-1.478,0.978,0.047,90.027,502.930,-281.860
-1.308,0.825,0.067,54.565,434.021,-252.686
-0.990,0.643,0.035,30.579,398.499,-242.981
-0.849,0.621,0.009,8.423,364.136,-234.741
-0.740,0.603,-0.017,-20.996,300.720,-217.651
-0.595,0.566,-0.038,-27.039,271.362,-208.252
-0.533,0.553,-0.042,-24.170,216.858,-187.317
-0.424,0.495,-0.090,-15.381,192.139,-176.025
-0.360,0.447,-0.129,11.902,150.085,-153.992
-0.262,0.320,-0.150,25.269,132.263,-144.226
-0.234,0.271,-0.154,36.011,115.479,-135.620
-0.188,0.246,-0.175,48.767,84.961,-120.300
-0.063,0.171,-0.231,51.392,71.777,-112.671
-0.019,0.114,-0.235,48.828,48.401,-98.694
0.069,0.116,-0.223,43.335,37.170,-92.163
0.144,0.123,-0.241,30.640,16.174,-77.087
0.276,0.068,-0.280,25.391,7.385,-69.519
0.320,0.051,-0.271,19.775,-0.427,-62.500
0.364,0.074,-0.254,5.554,-14.038,-48.096
0.504,0.200,-0.258,-1.038,-20.203,-39.124
0.593,0.196,-0.318,-2.747,-29.907,-18.799
0.735,0.039,-0.385,1.160,-32.776,-10.193
0.751,-0.017,-0.341,3.357,-35.095,-3.723
0.741,0.018,-0.216,-10.254,-42.358,6.531
0.779,0.076,-0.204,-25.635,-47.363,12.939
0.852,0.141,-0.219,-57.312,-55.054,29.175
0.985,0.162,-0.249,-66.406,-56.519,37.537
1.008,0.124,-0.269,-67.261,-55.481,48.340
1.051,0.193,-0.289,-63.843,-53.284,51.147
1.075,0.232,-0.244,-61.523,-50.720,53.894
1.079,0.257,-0.192,-61.584,-49.133,59.631
1.087,0.382,-0.139,-61.157,-50.537,62.317
1.115,0.434,-0.156,-52.002,-53.833,68.298
1.140,0.361,-0.158,-43.518,-54.443,69.885
1.101,0.295,-0.164,-28.259,-55.176,65.979
1.062,0.244,-0.137,-27.161,-54.871,61.890
1.032,0.272,-0.100,-32.898,-54.443,58.167
1.005,0.298,-0.104,-55.054,-54.077,54.199
0.999,0.306,-0.120,-63.538,-52.490,52.856
1.002,0.338,-0.130,-63.049,-46.875,50.293
1.038,0.495,-0.129,-54.932,-43.030,50.415
1.047,0.539,-0.073,-34.241,-35.706,54.749
1.011,0.502,0.035,-25.757,-33.569,56.946
0.992,0.469,0.045,-19.714,-32.043,57.800
0.976,0.440,0.045,-17.517,-28.259,55.359
0.924,0.424,0.070,-22.705,-26.123,52.734
0.901,0.427,0.089,-41.138,-23.376,45.532
0.845,0.465,0.112,-49.438,-22.888,40.527
0.816,0.490,0.121,-53.650,-22.888,34.912
0.812,0.500,0.095,-46.265,-21.606,23.621
0.850,0.518,0.036,-38.391,-18.555,18.799
0.861,0.539,0.066,-32.959,-10.071,12.756
0.887,0.617,0.110,-35.828,-6.714,12.146
0.901,0.637,0.088,-34.851,-0.427,13.550
0.880,0.642,0.071,-28.992,3.235,14.099
0.852,0.627,0.080,-22.888,6.592,14.099
0.833,0.620,0.075,-18.982,11.353,12.390
0.816,0.613,0.051,-21.667,13.489,11.169
0.797,0.600,0.054,-33.081,16.479,7.202
0.765,0.619,0.038,-39.001,17.151,4.456
0.775,0.655,0.016,-42.419,17.639,1.953
0.790,0.670,0.004,-40.100,19.226,-1.038
0.777,0.639,0.005,-35.889,19.958,-2.441
0.764,0.632,-0.002,-24.597,20.264,-5.005
0.778,0.637,-0.031,-18.677,20.569,-5.127
0.777,0.605,-0.027,-14.221,21.057,-4.700
0.758,0.556,-0.015,-13.123,21.118,-4.578
0.763,0.565,-0.025,-15.076,20.508,-4.639
0.777,0.581,-0.036,-18.066,19.531,-2.869
0.784,0.555,-0.029,-18.494,18.738,-1.587
0.783,0.544,-0.022,-16.785,15.625,-0.366
0.792,0.555,-0.032,-13.977,13.611,0.427
0.806,0.554,-0.040,-9.705,11.963,1.892
0.817,0.539,-0.038,-0.610,9.888,6.531
0.816,0.541,-0.031,2.869,9.094,9.338
0.830,0.573,-0.037,7.629,7.812,17.090
0.833,0.558,-0.043,9.644,7.385,21.362
0.814,0.544,-0.043,13.367,6.348,26.489
0.801,0.564,-0.051,14.587,5.615,28.015
0.802,0.562,-0.052,14.709,4.883,29.602
0.796,0.551,-0.045,9.277,3.235,31.921
0.781,0.585,-0.035,4.028,1.831,32.410
0.782,0.618,-0.038,-4.456,-1.343,34.241
0.772,0.632,-0.054,-4.456,-2.808,34.729
0.763,0.643,-0.061,-1.160,-4.150,34.363
0.760,0.661,-0.064,9.888,-6.653,32.776
0.759,0.662,-0.060,14.282,-7.690,32.104
0.756,0.662,-0.058,16.174,-9.460,30.701
0.752,0.676,-0.057,14.282,-10.132,30.212
0.742,0.674,-0.058,11.536,-10.742,29.663
0.719,0.682,-0.059,5.981,-11.841,27.588
0.778,0.899,-0.852,-220.337,-54.565,-41.809
0.798,0.853,-0.860,-228.027,-87.097,-34.241
0.790,0.753,-0.829,-231.201,-101.318,-30.334
0.771,0.697,-0.804,-235.840,-124.268,-22.339
0.722,0.592,-0.732,-240.173,-132.385,-18.433
0.688,0.538,-0.679,-248.230,-138.550,-14.343
0.656,0.506,-0.648,-272.766,-146.301,-4.761
0.603,0.449,-0.613,-287.170,-147.156,1.465
0.550,0.407,-0.553,-321.655,-145.203,15.869
0.464,0.363,-0.469,-339.478,-143.677,23.926
0.431,0.348,-0.467,-364.929,-136.353,42.725
0.341,0.308,-0.399,-372.925,-130.249,52.917
0.296,0.329,-0.352,-380.005,-123.291,63.782
0.254,0.340,-0.300,-394.226,-108.521,88.989
0.176,0.322,-0.243,-400.330,-100.830,102.295
0.153,0.319,-0.235,-407.349,-83.496,127.686
0.101,0.318,-0.199,-407.959,-73.975,139.587
0.081,0.346,-0.170,-400.879,-55.237,162.109
0.097,0.449,-0.088,-391.479,-46.631,173.645
0.113,0.473,-0.025,-377.380,-39.001,185.669
0.127,0.483,0.035,-334.717,-28.259,208.862
0.156,0.513,0.118,-307.800,-25.146,219.666
0.166,0.531,0.167,-252.869,-23.071,241.333
0.134,0.550,0.291,-228.577,-24.292,252.502
0.101,0.559,0.350,-207.520,-27.344,263.855
0.085,0.586,0.391,-174.683,-38.147,287.109
0.111,0.783,0.403,-161.438,-45.044,300.354
0.154,0.935,0.411,-138.855,-59.631,334.351
0.150,1.092,0.527,-130.676,-67.139,354.126
0.069,1.129,0.525,-116.699,-80.383,391.479
-0.134,1.252,0.367,-104.553,-83.374,408.020
-0.203,1.381,0.293,-87.952,-83.374,423.645
-0.261,1.464,0.290,-59.143,-77.454,452.087
-0.490,1.620,0.275,-54.321,-72.754,461.670
-0.626,1.755,0.265,-56.396,-58.838,472.534
-1.066,1.922,0.293,-52.063,-52.551,475.342
-1.273,1.963,0.260,-39.063,-48.584,476.990
-1.470,1.932,0.248,-8.240,-42.664,479.065
-1.881,1.894,0.160,-5.066,-36.316,478.210
-2.059,1.954,0.035,-12.695,-3.479,474.426
-2.400,1.884,0.007,-3.967,19.653,466.125
-2.473,1.853,-0.016,39.978,66.467,434.692
-2.606,1.616,-0.108,51.331,94.666,419.067
-2.699,1.448,-0.176,43.884,130.188,404.297
-2.794,1.315,-0.244,-16.235,229.187,369.934
-2.855,1.248,-0.421,-50.903,291.565,346.619
-2.877,1.273,-0.567,-81.299,430.603,284.485
-2.970,1.242,-0.848,-78.247,502.441,247.375
-3.091,1.163,-0.975,-99.915,638.123,169.250
-3.429,1.027,-1.243,-144.836,698.669,127.808
-3.534,1.007,-1.270,-209.839,751.526,82.397
-3.512,1.006,-1.216,-352.478,820.679,-28.931
-3.184,1.112,-0.919,-405.884,831.177,-93.384
-2.961,1.219,-0.768,-441.711,803.955,-218.994
-2.491,1.471,-0.501,-423.462,773.010,-270.569
-2.330,1.548,-0.404,-335.815,694.275,-340.271
-1.944,1.585,-0.265,-277.893,652.893,-358.459
-1.758,1.530,-0.215,-218.262,612.854,-366.455
-1.595,1.439,-0.172,-108.215,538.635,-359.314
-1.288,1.178,-0.073,-62.317,503.967,-347.839
-1.161,1.050,-0.016,4.822,436.768,-317.383
-0.981,0.852,0.031,26.184,403.442,-300.659
-0.887,0.770,0.009,47.913,341.125,-266.785
-0.684,0.621,-0.013,49.500,313.110,-250.305
-0.604,0.566,-0.004,46.753,286.560,-234.619
-0.533,0.522,-0.010,39.429,235.962,-205.933
-0.400,0.448,-0.092,38.940,212.830,-192.444
-0.341,0.419,-0.150,38.269,173.706,-166.199
-0.222,0.369,-0.187,32.837,157.349,-153.442
-0.169,0.354,-0.180,23.193,141.663,-141.235
-0.127,0.327,-0.185,1.587,110.291,-119.629
-0.061,0.225,-0.223,-5.066,95.032,-111.328
-0.019,0.184,-0.243,-8.911,66.833,-99.670
0.088,0.204,-0.278,-8.423,54.016,-94.116
0.153,0.221,-0.300,-6.592,31.372,-78.369
0.272,0.198,-0.317,-5.493,21.423,-68.787
0.322,0.172,-0.317,-3.845,11.963,-59.082
0.451,0.091,-0.348,0.793,-5.310,-40.588
0.511,0.058,-0.358,1.404,-12.329,-32.104
0.557,0.039,-0.355,-8.728,-22.583,-16.846
0.622,0.009,-0.315,-20.325,-26.489,-9.766
0.657,0.018,-0.307,-49.683,-32.593,3.845
0.754,0.039,-0.340,-62.927,-34.058,10.742
0.782,0.031,-0.331,-73.486,-34.241,17.151
0.787,0.079,-0.306,-86.487,-33.508,26.917
0.831,0.129,-0.351,-88.684,-32.776,31.189
0.906,0.176,-0.398,-86.670,-27.222,40.344
0.972,0.235,-0.325,-83.984,-23.743,44.861
0.971,0.252,-0.261,-73.730,-22.461,52.612
1.050,0.316,-0.291,-63.843,-23.987,55.725
1.114,0.338,-0.325,-51.453,-24.780,58.533
1.145,0.338,-0.313,-29.053,-23.987,61.768
1.103,0.326,-0.230,-21.118,-24.719,61.523
1.078,0.313,-0.218,-7.202,-30.212,57.312
1.085,0.371,-0.250,-1.038,-33.081,54.321
1.096,0.412,-0.272,4.211,-35.278,50.964
1.067,0.434,-0.257,3.174,-34.729,50.110
1.052,0.428,-0.223,2.075,-34.180,48.950
1.033,0.404,-0.190,5.920,-35.706,43.518
0.975,0.372,-0.215,10.010,-37.415,39.124
0.956,0.338,-0.270,10.803,-36.804,30.762
0.959,0.299,-0.239,1.892,-33.569,27.588
0.951,0.346,-0.196,-12.939,-30.701,25.696
0.944,0.368,-0.178,-42.725,-29.175,25.452
0.922,0.357,-0.162,-50.476,-29.419,25.146
0.919,0.359,-0.156,-50.049,-29.968,23.376
0.923,0.385,-0.132,-46.143,-29.480,23.071
0.911,0.406,-0.103,-40.161,-27.466,24.658
0.896,0.423,-0.066,-36.377,-26.550,26.306
0.894,0.417,-0.081,-29.236,-25.635,27.710
0.895,0.409,-0.100,-5.310,-21.484,28.503
0.889,0.391,-0.110,6.531,-18.250,28.015
0.889,0.390,-0.103,14.893,-10.559,26.672
0.887,0.427,-0.079,8.972,-6.775,26.611
0.886,0.434,-0.071,-16.418,-0.244,27.405
0.872,0.455,-0.057,-30.090,2.197,26.978
0.877,0.494,-0.067,-40.405,4.211,25.940
0.884,0.537,-0.077,-46.875,8.240,23.926
0.866,0.581,-0.058,-44.739,10.071,23.132
0.855,0.614,-0.058,-34.668,11.841,21.545
0.844,0.628,-0.064,-28.076,11.902,20.874
0.827,0.607,-0.055,-21.851,11.475,19.470
0.817,0.602,-0.049,-12.817,8.850,14.099
0.816,0.603,-0.063,-9.827,7.324,11.414
0.813,0.594,-0.064,-6.531,4.517,6.836
0.821,0.593,-0.058,-6.714,3.174,4.944
0.828,0.581,-0.063,-7.568,0.916,1.831
0.824,0.568,-0.080,-6.470,0.305,0.305
0.822,0.559,-0.080,-4.700,-0.061,-0.977
0.819,0.538,-0.070,-5.127,-0.916,-3.357
0.823,0.550,-0.058,-7.874,-1.709,-4.517
0.834,0.564,-0.060,-11.047,-3.174,-4.700
0.839,0.546,-0.062,-9.277,-3.601,-4.456
0.834,0.542,-0.060,-5.615,-3.967,-4.333
0.846,0.564,-0.081,2.563,-4.333,-3.052
0.852,0.551,-0.084,4.517,-3.967,-1.404
0.840,0.527,-0.081,0.427,-2.808,1.526
0.805,0.511,-0.085,-4.150,-2.319,2.136
0.798,0.525,-0.093,-11.169,-1.099,3.601
0.787,0.518,-0.099,-12.207,-0.366,4.395
0.781,0.514,-0.099,-11.658,0.305,4.761
0.781,0.523,-0.106,-8.240,1.282,5.188
0.785,0.535,-0.106,-6.653,1.648,5.859
0.780,0.530,-0.102,-5.127,1.404,7.263
0.791,0.553,-0.110,-4.395,0.854,7.996
0.807,0.581,-0.114,-2.563,0.000,11.047
0.816,0.579,-0.110,-2.136,-0.244,13.062
0.807,0.573,-0.108,-1.953,-0.549,14.526
0.800,0.577,-0.106,-1.404,-1.221,15.747
0.793,0.599,-0.113,-0.793,-1.587,16.357
-0.868,1.588,0.358,-69.519,-68.726,501.770
-1.066,1.615,0.300,-44.373,-51.270,509.399
-1.410,1.691,0.318,-21.362,-42.603,506.897
-1.575,1.623,0.364,-0.183,-34.668,501.465
-1.874,1.439,0.210,13.306,-12.024,480.286
-2.029,1.405,0.061,3.540,10.681,466.492
-2.212,1.413,-0.036,-30.151,80.444,438.110
-2.631,1.468,-0.084,-46.204,119.873,422.241
-2.778,1.453,-0.156,-69.946,198.791,379.272
-2.936,1.361,-0.335,-78.735,240.906,351.318
-2.996,1.286,-0.427,-88.806,286.255,321.106
-3.033,1.203,-0.541,-125.000,388.489,257.629
-3.130,1.042,-0.769,-154.968,444.763,224.365
-3.171,1.017,-0.885,-230.103,558.044,149.963
-3.265,1.125,-1.070,-264.221,611.267,108.948
-3.261,1.131,-1.128,-291.931,705.872,19.165
-3.338,1.136,-1.031,-287.842,743.713,-27.100
-3.432,1.146,-0.889,-280.273,770.142,-70.740
-3.477,1.168,-0.725,-258.057,781.982,-144.409
-3.308,1.202,-0.360,-239.197,768.921,-173.035
-3.133,1.199,-0.226,-183.166,718.567,-212.769
-2.687,1.175,-0.098,-149.536,688.721,-222.778
-2.460,1.137,-0.064,-89.416,629.944,-223.938
-2.054,0.957,0.015,-68.481,601.379,-219.238
-1.902,0.855,0.044,-54.382,572.754,-214.233
-1.764,0.775,0.049,-41.809,515.198,-207.092
-1.434,0.672,0.040,-41.870,487.366,-204.773
-1.258,0.622,0.035,-49.988,434.936,-201.233
-0.932,0.477,0.054,-56.580,409.790,-200.378
-0.816,0.419,0.073,-78.003,358.459,-201.233
-0.612,0.402,0.090,-91.187,332.092,-201.843
-0.524,0.421,0.081,-102.478,305.664,-201.721
-0.444,0.428,0.064,-111.511,253.967,-198.364
-0.343,0.419,0.022,-109.436,229.309,-195.435
-0.297,0.415,-0.011,-97.534,184.021,-187.012
-0.167,0.377,-0.034,-90.820,163.391,-181.335
-0.120,0.355,-0.036,-80.383,124.390,-168.030
-0.038,0.283,-0.112,-74.890,106.079,-160.889
0.016,0.239,-0.152,-68.665,89.355,-153.809
0.075,0.210,-0.171,-58.533,60.608,-139.587
0.191,0.198,-0.185,-56.763,47.485,-131.409
0.248,0.171,-0.185,-59.570,23.010,-112.915
0.331,0.122,-0.215,-62.744,12.207,-103.699
0.395,0.115,-0.271,-66.589,-4.456,-84.961
0.542,0.115,-0.343,-66.223,-9.827,-75.256
0.586,0.086,-0.319,-65.735,-14.160,-65.247
0.612,0.042,-0.290,-65.796,-23.804,-46.204
0.694,-0.021,-0.283,-65.613,-28.809,-37.720
0.753,-0.033,-0.302,-63.599,-35.889,-21.851
0.874,-0.032,-0.371,-61.829,-37.292,-14.099
0.931,-0.035,-0.399,-59.875,-35.767,1.099
0.933,-0.013,-0.332,-61.401,-33.997,8.179
0.950,0.025,-0.286,-64.514,-33.020,15.381
1.001,0.030,-0.268,-67.993,-33.020,29.907
1.089,0.000,-0.297,-64.209,-32.593,35.522
1.104,0.019,-0.290,-48.889,-30.151,43.823
1.102,0.159,-0.211,-41.992,-29.053,48.462
1.109,0.227,-0.182,-29.114,-28.748,60.669
1.145,0.263,-0.201,-18.494,-28.625,66.345
1.140,0.238,-0.218,-4.150,-28.015,70.251
1.115,0.202,-0.203,23.560,-25.208,71.594
1.052,0.208,-0.177,30.884,-24.170,70.068
1.035,0.233,-0.178,31.006,-22.217,66.101
0.995,0.220,-0.162,26.367,-21.301,63.599
0.968,0.215,-0.143,13.245,-20.386,55.908
0.924,0.230,-0.131,6.592,-20.508,51.453
0.918,0.256,-0.152,0.549,-20.508,47.363
0.919,0.318,-0.172,-11.475,-18.250,42.908
0.922,0.384,-0.200,-18.188,-15.503,43.274
0.911,0.335,-0.219,-30.823,-6.226,42.908
0.864,0.307,-0.214,-37.170,-0.305,40.344
0.860,0.317,-0.208,-44.617,5.615,37.415
0.863,0.302,-0.199,-63.538,15.686,31.250
0.863,0.326,-0.156,-74.951,19.043,27.832
0.876,0.376,-0.142,-98.755,22.522,23.437
0.933,0.442,-0.141,-106.689,23.437,22.339
0.963,0.456,-0.121,-106.018,23.071,19.775
1.001,0.479,-0.071,-97.717,20.508,18.188
1.019,0.475,-0.063,-86.060,16.296,16.602
1.044,0.466,-0.067,-60.974,6.653,14.526
1.092,0.570,-0.083,-51.758,2.930,15.076
1.082,0.611,-0.094,-36.926,-1.465,21.484
0.996,0.477,-0.125,-24.597,-2.502,23.682
0.960,0.438,-0.155,-7.812,-3.235,23.071
0.950,0.436,-0.185,22.461,-2.441,18.250
0.936,0.362,-0.191,26.123,-0.854,15.991
0.906,0.355,-0.173,3.418,2.930,11.780
0.851,0.414,-0.177,-16.052,4.761,10.986
0.841,0.421,-0.204,-42.053,9.644,9.766
0.816,0.461,-0.231,-43.518,12.573,8.301
0.804,0.465,-0.226,-39.612,15.137,6.409
0.791,0.459,-0.217,-27.405,18.005,2.014
0.778,0.480,-0.173,-23.193,17.883,-0.061
0.769,0.493,-0.167,-17.883,14.648,-1.953
0.811,0.525,-0.148,-13.794,12.268,-2.014
0.828,0.533,-0.136,-7.629,9.277,-1.465
0.842,0.535,-0.116,7.935,0.366,0.305
0.878,0.549,-0.092,14.954,-5.554,1.404
0.899,0.572,-0.094,27.710,-18.738,4.578
0.927,0.621,-0.106,35.461,-25.146,6.531
0.926,0.617,-0.109,58.777,-36.987,8.301
0.918,0.577,-0.131,74.707,-41.931,6.897
0.923,0.570,-0.139,91.492,-45.776,4.333
0.935,0.551,-0.144,116.638,-50.293,-1.404
0.926,0.469,-0.137,120.544,-51.331,-3.967
0.917,0.432,-0.126,105.103,-51.331,-8.545
0.890,0.382,-0.099,87.158,-50.354,-10.315
0.875,0.371,-0.101,65.674,-48.889,-11.780
0.864,0.364,-0.091,22.827,-44.373,-14.099
0.822,0.335,-0.103,5.066,-41.687,-15.381
0.836,0.385,-0.108,-20.020,-34.729,-17.334
0.825,0.422,-0.040,-28.076,-31.555,-16.418
0.801,0.388,-0.039,-36.804,-26.917,-14.771
0.831,0.457,-0.045,-40.100,-24.170,-14.343
0.847,0.504,-0.016,-44.434,-20.874,-12.390
0.837,0.480,-0.009,-49.561,-14.709,-5.981
0.815,0.427,-0.053,-45.044,-10.742,-4.395
0.817,0.422,-0.046,-28.809,-1.099,-2.869
0.822,0.424,-0.013,-23.865,3.235,-1.465
0.822,0.438,-0.007,-24.963,9.766,3.479
0.820,0.453,-0.013,-28.015,12.390,6.104
0.811,0.450,-0.011,-30.090,14.587,8.057
0.798,0.446,-0.011,-29.175,16.541,9.338
0.796,0.454,-0.012,-27.283,16.602,9.216
0.812,0.466,-0.014,-24.536,16.357,9.521
0.837,0.489,-0.015,-23.499,16.235,10.376
0.837,0.484,-0.010,-21.729,15.869,11.414
0.839,0.473,-0.006,-15.259,13.794,12.207
0.858,0.485,-0.012,-11.230,12.390,12.390
0.873,0.494,-0.020,-5.432,10.193,13.977
0.884,0.478,-0.019,-4.883,9.460,14.954
0.882,0.470,-0.019,-8.057,8.057,16.357
0.880,0.488,-0.023,-10.437,7.446,17.029
0.883,0.500,-0.027,-12.268,6.897,18.127
0.888,0.497,-0.031,-12.207,5.920,20.325
0.882,0.505,-0.037,-10.437,5.493,20.935
0.880,0.530,-0.045,-6.165,4.639,22.705
0.875,0.543,-0.057,-4.456,4.272,24.048
0.868,0.537,-0.057,-3.235,3.845,24.963
0.860,0.537,-0.059,-1.953,2.563,25.391
0.843,0.557,-0.072,-1.343,1.953,25.330
0.836,0.553,-0.076,1.038,0.977,24.597
0.836,0.551,-0.084,2.197,0.610,23.621
0.833,0.564,-0.089,2.747,0.305,22.644
0.829,0.573,-0.095,1.343,0.305,21.423
0.824,0.568,-0.098,-0.366,0.671,20.569
0.818,0.566,-0.097,-4.761,1.709,17.822
0.807,0.553,-0.095,-6.470,2.258,16.113
0.802,0.550,-0.091,-8.606,2.686,12.024
0.808,0.560,-0.087,-9.766,2.747,10.132
0.707,0.857,-1.124,-275.635,74.768,-48.096
0.741,0.863,-1.209,-323.242,55.176,-64.514
0.786,0.869,-1.281,-327.698,43.945,-71.594
0.782,0.882,-1.260,-316.101,15.198,-78.552
0.776,0.820,-1.225,-307.678,-1.953,-77.637
0.766,0.782,-1.210,-299.438,-19.226,-74.280
0.757,0.738,-1.186,-284.973,-49.438,-61.646
0.720,0.623,-1.112,-280.273,-61.707,-53.650
0.680,0.592,-1.079,-284.241,-80.322,-35.889
0.575,0.533,-0.980,-293.579,-86.365,-26.245
0.539,0.508,-0.947,-314.697,-91.553,-7.019
0.489,0.484,-0.859,-322.815,-90.210,2.258
0.466,0.480,-0.805,-329.834,-86.853,11.414
0.444,0.476,-0.759,-343.628,-76.721,29.175
0.344,0.511,-0.604,-352.417,-71.045,37.781
0.304,0.547,-0.546,-369.751,-60.913,56.641
0.251,0.568,-0.458,-371.216,-55.237,66.406
0.280,0.583,-0.378,-365.662,-49.133,75.745
0.177,0.603,-0.177,-346.558,-39.490,95.032
0.135,0.583,-0.126,-339.905,-36.560,105.835
0.146,0.545,-0.072,-333.862,-29.236,128.540
0.141,0.518,0.012,-333.008,-24.292,140.198
0.130,0.523,0.038,-330.872,-11.414,165.955
0.168,0.583,0.089,-327.881,-3.906,180.481
0.193,0.604,0.118,-322.998,3.845,195.923
0.188,0.623,0.148,-308.960,17.944,227.112
0.085,0.635,0.231,-301.331,23.254,242.126
0.012,0.634,0.293,-286.438,28.503,269.592
-0.099,0.703,0.390,-276.001,27.893,282.104
-0.122,0.756,0.411,-260.437,25.269,294.495
-0.135,0.810,0.430,-212.708,14.893,319.702
-0.105,0.995,0.497,-187.012,6.897,333.679
-0.083,1.102,0.549,-151.306,-14.893,368.774
-0.182,1.189,0.600,-140.625,-27.771,389.038
-0.306,1.178,0.588,-117.981,-52.307,428.101
-0.421,1.386,0.489,-105.347,-61.096,447.815
-0.446,1.545,0.504,-96.558,-66.528,470.520
-0.549,1.664,0.528,-99.426,-70.129,521.057
-1.000,1.809,0.434,-104.126,-67.810,543.152
-1.293,1.873,0.386,-90.088,-55.786,573.425
-1.839,1.988,0.383,-68.420,-49.072,583.130
-2.157,1.962,0.436,-18.616,-39.001,594.604
-2.694,1.907,0.215,-0.122,-31.189,594.604
-2.926,1.857,0.088,14.771,-16.479,589.905
-3.145,1.757,0.062,38.269,28.748,560.913
-3.462,1.543,-0.025,37.781,56.641,537.720
-3.570,1.321,-0.127,-19.653,140.198,479.492
-3.638,1.071,-0.415,-78.186,203.003,442.993
-3.647,1.067,-0.554,-146.606,280.396,402.039
-3.609,1.099,-0.705,-256.348,461.792,300.598
-3.634,1.236,-1.037,-283.203,554.199,238.953
-3.710,1.250,-1.241,-319.092,716.553,103.699
-3.875,1.217,-1.578,-349.670,781.982,34.668
-3.900,1.260,-1.590,-433.350,869.629,-101.440
-3.765,1.510,-1.227,-465.515,886.291,-165.649
-3.633,1.637,-1.067,-477.661,884.155,-224.365
-3.464,1.723,-0.993,-419.617,843.323,-316.589
-3.020,1.776,-0.795,-351.257,815.796,-346.436
-2.801,1.764,-0.643,-183.166,757.202,-369.324
-2.485,1.616,-0.365,-103.943,725.525,-364.990
-2.337,1.470,-0.309,17.151,657.349,-338.074
-1.928,1.081,-0.272,58.350,622.498,-320.923
-1.646,0.886,-0.236,84.351,587.708,-303.467
-1.356,0.724,-0.187,76.782,516.052,-270.081
-0.942,0.553,-0.083,45.532,478.088,-255.310
-0.847,0.535,-0.082,-29.724,398.376,-231.323
-0.751,0.508,-0.161,-53.955,359.253,-222.046
-0.679,0.497,-0.190,-60.425,287.170,-206.055
-0.434,0.483,-0.219,-49.866,254.395,-196.594
-0.317,0.448,-0.225,-36.133,223.816,-185.303
-0.230,0.405,-0.217,-12.329,167.419,-159.546
-0.129,0.351,-0.200,-5.981,140.869,-146.057
-0.098,0.322,-0.214,-0.732,92.346,-119.263
-0.056,0.320,-0.236,1.038,71.228,-106.567
-0.047,0.344,-0.240,8.545,34.119,-81.360
0.002,0.346,-0.327,17.212,17.883,-68.665
0.059,0.315,-0.386,29.480,4.028,-56.274
0.112,0.280,-0.419,55.725,-16.541,-33.691
0.240,0.250,-0.420,65.247,-24.841,-22.705
0.330,0.230,-0.415,75.317,-40.588,0.244
0.507,0.149,-0.384,77.209,-48.340,11.169
0.571,0.110,-0.349,76.721,-56.274,20.935
0.616,0.099,-0.319,66.040,-72.693,38.330
0.728,0.148,-0.291,56.885,-80.139,47.180
0.780,0.178,-0.286,39.246,-91.370,65.247
0.810,0.209,-0.283,34.302,-94.910,73.120
0.810,0.208,-0.282,32.227,-98.267,84.229
0.836,0.291,-0.255,32.349,-98.206,87.952
0.886,0.368,-0.246,31.616,-97.290,91.553
0.943,0.425,-0.261,28.931,-92.407,99.243
0.999,0.443,-0.288,27.405,-88.257,101.562
0.969,0.469,-0.230,15.991,-81.421,99.731
0.921,0.593,-0.084,4.517,-81.116,96.985
0.934,0.636,-0.064,-7.385,-82.642,93.811
0.957,0.670,-0.066,-16.907,-85.937,85.205
0.972,0.765,-0.010,-12.268,-86.731,80.200
0.964,0.787,0.041,6.775,-90.149,70.923
0.899,0.744,0.096,17.578,-93.079,65.918
0.875,0.737,0.116,34.363,-98.511,54.993
0.834,0.745,0.163,38.940,-100.159,50.232
0.837,0.762,0.181,42.114,-100.830,46.448
0.843,0.790,0.199,49.561,-99.304,42.236
0.812,0.785,0.203,55.603,-97.351,41.565
0.761,0.718,0.197,65.979,-91.187,37.781
0.687,0.614,0.210,63.110,-86.792,33.875
0.680,0.582,0.198,51.758,-81.726,29.541
0.680,0.560,0.208,6.958,-68.970,22.644
0.636,0.608,0.282,-20.874,-62.988,20.630
0.618,0.639,0.278,-65.674,-52.856,18.250
0.615,0.689,0.263,-76.355,-47.424,16.663
0.609,0.715,0.279,-77.332,-37.292,12.329
0.627,0.775,0.298,-72.571,-33.508,10.376
0.638,0.792,0.313,-67.749,-30.579,8.850
0.633,0.798,0.329,-63.721,-27.527,5.676
0.634,0.786,0.318,-63.416,-27.039,3.418
0.642,0.787,0.309,-62.012,-26.367,-1.709
0.659,0.814,0.308,-61.584,-26.062,-3.662
0.658,0.823,0.312,-62.012,-25.940,-4.822
0.653,0.831,0.314,-62.134,-26.428,-5.127
0.647,0.835,0.293,-59.326,-26.611,-4.700
0.640,0.830,0.285,-48.279,-26.123,-3.784
0.633,0.840,0.287,-42.236,-25.879,-3.052
0.629,0.821,0.295,-33.325,-26.123,-1.709
0.600,0.766,0.297,-30.823,-26.733,-2.197
0.596,0.752,0.294,-29.114,-27.466,-3.479
0.601,0.750,0.290,-25.940,-28.381,-6.165
0.613,0.751,0.295,-24.536,-28.503,-6.531
0.614,0.749,0.299,-24.292,-28.137,-5.371
0.614,0.735,0.292,-24.658,-27.649,-4.150
0.608,0.725,0.293,-24.536,-26.062,-2.014
