aX,aY,aZ,gX,gY,gZ
1.287,0.317,-0.105,39.246,-28.931,1.831
1.353,0.377,-0.393,53.345,-25.696,3.296
1.325,0.335,-0.399,65.186,-18.555,5.920
1.267,0.257,-0.320,58.899,-3.906,11.536
1.203,0.132,-0.169,40.771,-0.671,13.306
1.236,0.115,-0.190,2.319,-0.488,14.587
1.281,0.154,-0.338,-7.385,0.061,14.587
1.256,0.183,-0.375,-3.479,5.188,14.465
1.149,0.172,-0.298,5.127,7.874,14.160
1.116,0.156,-0.234,14.648,8.667,13.367
1.134,0.152,-0.218,32.043,4.211,11.597
1.233,0.167,-0.352,40.344,1.770,11.414
1.232,0.172,-0.434,55.664,3.418,12.268
1.144,0.136,-0.473,57.983,7.019,12.695
1.105,0.105,-0.422,52.551,10.803,12.878
1.084,0.096,-0.355,19.409,13.550,12.451
1.085,0.152,-0.264,-0.305,12.085,12.268
1.090,0.205,-0.249,-20.325,6.653,13.000
1.116,0.329,-0.262,-15.137,3.784,14.465
1.104,0.361,-0.270,-0.549,1.404,16.602
1.062,0.367,-0.266,42.725,-2.563,20.691
1.008,0.347,-0.252,61.401,-4.395,22.034
0.989,0.318,-0.242,74.951,-6.836,23.499
0.915,0.272,-0.249,70.374,-7.080,23.071
0.890,0.274,-0.269,61.646,-6.287,21.851
0.865,0.269,-0.271,39.673,-2.197,17.456
0.815,0.277,-0.231,28.564,-0.305,14.465
0.826,0.306,-0.217,8.911,2.075,8.789
0.873,0.338,-0.188,1.160,2.930,6.714
0.881,0.350,-0.164,-4.700,3.601,4.944
0.898,0.378,-0.146,-9.644,3.540,2.502
0.947,0.434,-0.124,-8.362,2.930,2.380
0.941,0.434,-0.103,0.061,0.671,2.808
0.921,0.444,-0.079,5.798,-1.099,2.625
0.937,0.463,-0.089,16.602,-4.578,2.930
0.930,0.445,-0.082,18.982,-5.615,3.540
0.908,0.420,-0.066,17.883,-6.531,3.906
0.897,0.416,-0.063,9.033,-8.789,3.296
0.892,0.430,-0.072,4.883,-9.766,2.808
0.874,0.422,-0.062,1.221,-11.841,1.343
0.858,0.428,-0.048,1.404,-13.489,0.305
0.874,0.439,-0.053,2.441,-15.381,-0.427
0.884,0.444,-0.055,5.188,-18.188,-0.427
0.870,0.424,-0.045,5.920,-19.043,-0.183
0.873,0.423,-0.049,7.080,-19.897,-0.122
0.898,0.439,-0.048,8.240,-19.897,0.183
0.896,0.433,-0.043,11.597,-19.531,1.587
0.883,0.417,-0.044,13.489,-19.165,2.075
0.890,0.421,-0.046,15.137,-18.494,2.563
0.902,0.427,-0.046,16.052,-16.296,4.395
0.902,0.425,-0.044,14.832,-14.648,5.676
0.889,0.414,-0.036,8.850,-11.475,7.629
0.871,0.415,-0.024,4.700,-10.193,8.118
0.870,0.421,-0.020,0.732,-9.094,8.423
0.873,0.427,-0.016,-4.578,-7.263,8.850
0.891,0.449,-0.011,-5.310,-6.531,9.155
0.893,0.457,-0.009,-4.089,-5.188,10.315
0.879,0.458,0.002,-2.686,-4.700,10.681
0.876,0.465,0.005,-0.183,-4.272,10.925
0.886,0.482,0.005,0.366,-4.089,11.108
0.881,0.479,0.010,0.183,-3.906,11.414
0.867,0.471,0.015,-1.404,-3.479,11.108
0.852,0.474,0.015,-1.892,-3.357,10.254
0.861,0.486,0.016,-1.099,-3.418,8.484
0.870,0.493,0.024,-0.122,-3.601,7.874
0.868,0.495,0.026,0.854,-4.028,7.202
0.874,0.506,0.023,2.258,-4.883,6.042
0.887,0.512,0.027,2.258,-5.249,5.798
0.877,0.500,0.034,0.549,-6.104,4.883
0.865,0.502,0.036,-0.366,-6.531,3.845
0.872,0.510,0.035,-0.549,-6.958,2.808
0.875,0.510,0.038,0.977,-7.690,1.404
0.869,0.505,0.039,2.197,-7.996,0.854
0.874,0.512,0.031,5.493,-8.118,0.061
0.861,0.498,0.035,6.653,-7.935,-0.061
-0.939,1.818,-0.189,34.973,-165.833,345.032
-1.122,1.788,-0.130,15.503,-214.050,374.390
-1.544,1.759,0.064,-21.667,-238.708,382.141
-1.660,1.880,0.161,-113.831,-287.354,391.296
-1.935,2.274,0.209,-145.325,-310.303,397.766
-2.131,2.370,0.254,-161.377,-331.787,405.579
-2.297,2.382,0.339,-180.176,-376.038,415.588
-2.577,2.430,0.451,-194.031,-400.696,415.771
-2.715,2.489,0.469,-205.872,-454.346,409.851
-2.940,2.558,0.550,-193.665,-484.863,403.381
-3.004,2.551,0.546,-167.908,-518.433,392.517
-3.058,2.525,0.483,-86.853,-588.867,350.464
-3.100,2.413,0.250,-41.504,-621.399,318.481
-3.050,2.341,0.141,45.776,-674.377,236.572
-2.856,2.178,-0.008,89.233,-694.031,187.683
-2.716,2.109,-0.050,180.298,-718.262,74.219
-2.446,2.020,-0.158,228.333,-721.313,11.780
-2.345,1.963,-0.232,276.367,-716.309,-52.307
-2.219,1.887,-0.306,350.220,-679.260,-175.842
-1.916,1.680,-0.389,362.488,-648.315,-229.004
-1.742,1.570,-0.395,325.134,-571.289,-305.664
-1.450,1.351,-0.307,280.823,-529.663,-327.698
-1.313,1.253,-0.242,166.260,-451.233,-343.140
-1.173,1.113,-0.144,111.511,-416.321,-340.637
-1.067,1.035,-0.102,68.909,-384.033,-334.473
-0.886,0.967,-0.070,35.156,-324.646,-316.833
-0.603,0.893,-0.058,41.626,-295.532,-305.786
-0.545,0.826,-0.070,72.327,-235.901,-280.457
-0.478,0.576,-0.004,83.008,-206.482,-267.883
-0.404,0.461,0.067,75.806,-155.396,-243.774
-0.230,0.383,0.118,60.181,-134.644,-230.957
-0.175,0.386,0.096,41.992,-116.028,-216.980
-0.139,0.380,0.084,15.015,-81.177,-188.110
-0.102,0.289,0.090,10.864,-64.941,-175.293
-0.066,0.240,0.103,15.503,-35.278,-154.602
0.057,0.185,0.164,17.822,-22.522,-145.203
0.104,0.164,0.172,14.343,-1.709,-126.038
0.191,0.120,0.181,9.399,7.080,-116.821
0.246,0.111,0.194,3.906,14.709,-108.154
0.297,0.105,0.206,-2.075,26.184,-92.773
0.380,0.095,0.201,-0.488,30.457,-85.815
0.427,0.095,0.189,8.789,38.269,-72.327
0.535,0.127,0.158,13.672,42.053,-65.186
0.578,0.137,0.132,17.639,45.654,-57.556
0.600,0.131,0.103,21.240,52.429,-42.358
0.634,0.118,0.086,19.592,55.664,-35.522
0.656,0.122,0.093,9.094,60.303,-23.437
0.659,0.131,0.094,3.418,61.340,-18.494
0.646,0.144,0.090,-0.366,61.401,-14.709
0.654,0.166,0.087,-0.366,58.655,-9.216
0.714,0.210,0.085,2.869,56.030,-6.287
0.733,0.208,0.069,15.930,49.316,0.305
0.730,0.177,0.067,24.414,45.959,3.052
0.714,0.201,0.074,32.349,42.603,5.432
0.705,0.219,0.070,43.945,36.255,11.047
0.751,0.197,0.011,47.913,33.997,13.916
0.804,0.208,-0.034,52.673,32.837,20.569
0.829,0.224,-0.070,52.673,33.691,24.963
0.776,0.184,-0.016,50.049,34.241,29.236
0.711,0.151,0.060,35.706,30.396,33.447
0.714,0.165,0.084,27.832,25.818,33.691
0.781,0.196,0.018,25.635,18.616,33.936
0.887,0.243,-0.114,31.860,18.188,34.851
0.887,0.256,-0.123,39.490,19.531,36.743
0.861,0.249,-0.082,45.105,22.522,42.358
0.847,0.156,0.053,39.734,21.484,44.800
0.885,0.119,0.073,21.240,15.015,45.654
0.941,0.136,-0.008,15.259,12.451,44.373
0.939,0.181,-0.049,14.893,11.658,43.030
0.913,0.234,-0.064,27.832,13.672,43.457
0.854,0.249,0.017,35.156,14.221,45.471
0.902,0.213,0.059,38.513,10.742,49.866
1.050,0.155,-0.034,35.522,8.667,51.147
1.052,0.134,-0.116,32.532,8.728,51.331
1.019,0.121,-0.158,30.273,15.320,48.706
0.939,0.136,-0.108,28.809,19.104,47.119
0.949,0.138,-0.056,17.761,21.423,46.143
1.057,0.124,-0.020,9.216,19.958,46.265
1.098,0.140,-0.050,1.587,17.822,46.143
1.107,0.171,-0.096,-3.174,15.076,45.776
1.077,0.221,-0.120,-0.549,14.893,46.021
1.089,0.228,-0.084,4.639,12.634,47.791
1.209,0.225,-0.057,4.944,9.460,48.950
1.262,0.222,-0.111,5.249,6.226,50.110
1.273,0.213,-0.166,12.329,4.028,50.293
1.198,0.192,-0.173,18.555,4.578,48.706
1.160,0.202,-0.144,27.466,4.333,43.884
1.149,0.266,-0.080,28.259,2.808,42.175
1.178,0.297,-0.077,27.100,0.427,41.504
1.213,0.324,-0.109,26.062,-3.723,42.664
1.200,0.331,-0.171,28.320,-3.906,43.152
1.154,0.308,-0.167,34.851,-1.526,40.771
1.077,0.299,-0.127,37.415,-0.244,37.781
1.066,0.328,-0.111,40.894,1.282,31.311
1.054,0.381,-0.089,41.626,1.587,28.931
1.034,0.397,-0.084,41.626,1.953,27.100
1.016,0.414,-0.088,40.100,3.113,24.353
0.981,0.427,-0.087,38.757,4.089,23.132
0.960,0.431,-0.078,34.790,5.798,20.447
0.942,0.457,-0.065,32.288,6.470,18.982
0.938,0.464,-0.058,29.785,7.202,17.700
0.921,0.460,-0.050,26.306,8.545,14.954
0.868,0.463,-0.049,26.001,9.277,13.062
0.861,0.476,-0.051,28.015,10.315,9.338
0.863,0.482,-0.037,28.320,10.498,7.812
0.861,0.481,-0.036,27.100,10.315,6.470
0.860,0.484,-0.037,19.958,10.193,4.089
0.859,0.489,-0.035,15.442,10.132,3.113
0.856,0.499,-0.036,10.254,9.827,1.038
0.859,0.518,-0.033,10.681,9.460,0.061
0.855,0.521,-0.032,12.695,8.972,-0.793
0.854,0.527,-0.040,18.555,7.751,-2.075
0.863,0.525,-0.042,20.569,7.568,-2.197
0.861,0.512,-0.035,19.531,6.897,-2.197
0.860,0.519,-0.051,17.700,6.470,-2.197
0.862,0.518,-0.053,16.113,6.409,-2.014
0.859,0.511,-0.049,14.221,6.836,-1.404
0.861,0.516,-0.057,14.587,7.202,-1.038
0.860,0.516,-0.058,18.311,8.362,-0.061
0.842,0.507,-0.051,20.203,8.667,0.305
0.844,0.514,-0.059,22.278,8.911,1.099
0.848,0.513,-0.069,21.729,9.399,1.831
0.839,0.500,-0.061,19.287,10.010,2.563
0.830,0.494,-0.057,10.803,11.108,2.930
0.833,0.520,-0.071,7.568,11.536,2.991
0.835,0.527,-0.071,6.348,12.634,3.357
0.815,0.518,-0.060,7.019,13.062,3.357
0.813,0.523,-0.061,7.812,13.123,3.235
0.821,0.532,-0.064,9.216,12.756,3.418
0.820,0.531,-0.061,9.521,12.573,3.784
0.813,0.528,-0.057,8.850,11.658,4.150
0.826,0.546,-0.069,8.362,11.169,4.272
0.834,0.548,-0.073,7.996,10.742,4.700
0.829,0.538,-0.069,5.859,9.705,5.493
0.817,0.537,-0.065,3.906,8.911,5.371
0.829,0.550,-0.068,1.404,7.019,5.066
0.840,0.552,-0.065,1.465,6.042,5.127
0.835,0.548,-0.065,2.197,5.066,5.066
0.832,0.547,-0.068,5.005,3.296,4.272
0.836,0.551,-0.075,7.080,2.502,3.906
0.839,0.553,-0.077,10.498,1.160,3.906
0.842,0.554,-0.076,10.620,0.610,4.150
0.841,0.550,-0.074,9.277,0.122,4.395
0.834,0.547,-0.076,5.188,-0.427,4.456
0.821,0.547,-0.078,3.967,-0.671,4.150
0.820,0.547,-0.076,3.418,-0.977,3.296
0.816,0.549,-0.074,3.357,-1.221,2.869
0.814,0.547,-0.073,3.174,-1.404,2.625
0.812,0.546,-0.071,1.831,-1.953,2.136
0.818,0.551,-0.069,0.671,-2.258,1.953
-1.318,1.529,0.109,-94.116,-172.302,396.545
-1.410,1.694,0.162,-128.113,-226.318,435.791
-1.690,2.092,0.232,-137.024,-255.188,457.092
-1.898,2.230,0.249,-123.657,-314.697,497.436
-2.286,2.236,0.309,-105.347,-345.398,510.925
-2.487,2.134,0.355,-89.722,-376.953,515.625
-2.704,2.059,0.382,-95.642,-440.186,494.812
-3.108,2.198,0.352,-110.291,-469.849,473.755
-3.238,2.315,0.315,-104.004,-525.574,425.049
-3.358,2.380,0.253,-68.665,-553.772,397.644
-3.277,2.330,0.237,50.354,-614.136,326.721
-3.039,2.190,0.100,116.638,-644.348,281.799
-2.946,2.108,-0.036,179.199,-671.081,231.445
-2.866,2.004,-0.160,283.630,-702.515,118.408
-2.656,1.798,-0.290,317.383,-705.261,58.289
-2.546,1.726,-0.333,345.337,-685.364,-59.143
-2.415,1.618,-0.431,347.656,-663.330,-112.854
-2.293,1.548,-0.452,332.764,-599.365,-202.698
-1.965,1.363,-0.382,310.181,-561.890,-236.084
-1.800,1.272,-0.330,275.818,-523.804,-260.925
-1.630,1.192,-0.275,182.678,-450.928,-287.292
-1.372,1.077,-0.207,131.958,-417.541,-291.077
-1.342,1.049,-0.194,48.889,-355.713,-288.147
-1.141,0.997,-0.130,25.208,-326.904,-283.630
-0.988,0.975,-0.110,15.320,-272.339,-270.508
-0.787,0.881,-0.101,24.109,-245.605,-262.878
-0.722,0.811,-0.089,36.743,-218.994,-255.371
-0.653,0.739,-0.058,54.504,-168.091,-239.624
-0.518,0.616,0.009,53.711,-145.142,-230.652
-0.448,0.575,0.024,35.095,-105.225,-210.144
-0.274,0.507,0.056,22.339,-87.830,-198.975
-0.208,0.454,0.081,2.808,-58.472,-177.856
-0.148,0.379,0.084,-1.221,-46.265,-169.128
-0.110,0.352,0.077,-2.014,-35.095,-161.316
-0.047,0.320,0.090,-2.808,-15.137,-145.813
0.087,0.276,0.134,-5.432,-7.019,-137.939
0.141,0.268,0.133,-10.071,5.432,-122.559
0.216,0.223,0.111,-9.094,10.437,-115.662
0.264,0.204,0.106,-0.854,19.226,-103.333
0.399,0.254,0.069,3.662,23.437,-96.741
0.459,0.256,0.041,6.775,27.710,-88.928
0.492,0.204,0.031,7.629,36.316,-73.669
0.513,0.111,0.057,5.554,39.490,-68.237
0.531,0.114,0.067,-0.916,42.236,-59.631
0.604,0.190,0.043,-3.296,42.114,-54.871
0.652,0.232,0.006,-4.028,41.870,-49.194
0.680,0.231,-0.017,-1.709,41.870,-36.743
0.650,0.156,0.028,0.488,41.199,-31.738
0.646,0.138,0.048,6.897,36.377,-24.780
0.757,0.167,0.015,11.902,33.081,-21.667
0.819,0.185,-0.008,18.433,30.090,-18.066
0.832,0.198,-0.013,33.691,25.574,-9.399
0.806,0.221,-0.014,41.199,23.621,-4.639
0.818,0.239,-0.056,56.274,20.752,5.493
0.871,0.196,-0.193,63.477,21.240,10.437
0.882,0.129,-0.193,68.542,23.132,14.526
0.884,0.069,-0.124,64.392,25.208,18.433
0.859,0.082,0.003,55.176,22.766,19.165
0.865,0.130,-0.019,35.950,14.954,22.156
0.949,0.237,-0.199,32.104,13.000,24.902
0.983,0.235,-0.259,38.330,15.686,30.884
0.986,0.187,-0.238,42.908,17.578,32.166
0.929,0.121,-0.087,44.495,17.273,31.860
0.904,0.141,-0.052,39.124,10.620,29.419
0.918,0.257,-0.113,36.072,6.775,28.992
0.951,0.276,-0.176,36.621,3.784,30.396
0.961,0.239,-0.244,39.673,5.066,30.457
0.931,0.225,-0.240,42.847,7.141,29.480
0.901,0.224,-0.214,44.922,9.949,26.184
0.883,0.252,-0.114,42.053,9.399,24.902
0.911,0.257,-0.103,30.212,4.456,24.048
0.948,0.276,-0.188,24.963,2.380,23.865
0.934,0.302,-0.209,22.339,1.526,23.499
0.907,0.337,-0.202,23.804,1.587,23.499
0.849,0.341,-0.114,25.635,0.916,23.987
0.850,0.308,-0.047,26.733,-4.761,23.743
0.904,0.288,-0.035,26.367,-9.338,22.705
0.920,0.293,-0.090,27.283,-13.062,21.545
0.913,0.293,-0.139,35.339,-14.648,19.470
0.863,0.314,-0.178,40.527,-13.000,18.738
0.857,0.325,-0.177,45.044,-8.240,19.592
0.892,0.313,-0.156,42.114,-6.104,21.118
0.931,0.294,-0.151,35.522,-4.456,22.949
0.969,0.268,-0.150,15.442,-2.014,25.879
0.990,0.256,-0.155,5.249,-1.099,26.550
0.983,0.266,-0.158,-9.033,0.366,26.794
0.984,0.294,-0.155,-12.329,0.732,26.428
0.996,0.312,-0.147,-12.268,0.305,25.452
1.007,0.369,-0.129,-9.949,-0.488,25.208
1.017,0.402,-0.133,-6.531,-1.526,25.513
1.036,0.421,-0.140,2.258,-3.601,28.137
1.048,0.432,-0.144,6.470,-4.639,29.968
1.037,0.437,-0.145,11.597,-6.653,33.020
1.003,0.458,-0.135,12.756,-7.690,34.241
0.984,0.467,-0.131,13.855,-8.911,35.278
0.965,0.465,-0.134,18.921,-11.230,36.133
0.941,0.448,-0.171,23.926,-12.024,35.522
0.934,0.435,-0.179,35.950,-12.085,32.471
0.921,0.405,-0.147,40.039,-11.902,30.457
0.921,0.404,-0.127,41.687,-11.963,28.503
0.929,0.411,-0.109,39.307,-12.878,25.635
0.953,0.446,-0.093,37.048,-13.550,24.902
0.965,0.463,-0.101,35.522,-13.977,24.414
0.963,0.478,-0.112,36.682,-13.489,24.231
0.957,0.483,-0.114,39.124,-10.925,23.254
0.935,0.475,-0.107,38.940,-8.911,22.400
0.921,0.469,-0.098,37.354,-6.653,21.301
0.908,0.471,-0.088,30.457,-2.319,18.738
0.894,0.494,-0.062,25.574,-0.610,17.578
0.890,0.502,-0.050,14.893,1.770,15.869
0.880,0.519,-0.040,10.620,2.563,15.137
0.875,0.528,-0.039,7.751,3.357,14.465
0.872,0.536,-0.035,6.226,4.456,13.184
0.867,0.545,-0.018,6.348,4.578,12.573
0.863,0.550,-0.013,6.531,3.784,11.475
0.861,0.559,-0.014,7.019,3.113,11.047
0.860,0.562,-0.018,8.057,2.502,10.803
0.859,0.565,-0.023,10.864,2.075,10.315
0.849,0.561,-0.029,11.841,2.075,10.071
0.837,0.558,-0.032,11.719,2.380,8.789
0.830,0.568,-0.034,10.498,2.380,8.057
0.832,0.573,-0.031,8.545,2.258,7.385
0.830,0.579,-0.030,4.211,2.380,6.287
0.815,0.592,-0.036,3.113,2.563,5.615
0.806,0.597,-0.037,3.967,3.052,4.089
0.796,0.604,-0.028,4.639,3.113,3.418
0.797,0.611,-0.030,4.944,3.052,2.869
0.798,0.616,-0.032,4.028,3.174,2.625
0.785,0.606,-0.025,2.686,3.296,2.502
0.778,0.608,-0.027,-0.061,3.540,1.831
0.791,0.623,-0.040,-0.732,3.967,1.526
0.786,0.615,-0.032,-3.052,4.517,0.732
0.772,0.599,-0.025,-4.822,4.333,-0.305
0.772,0.604,-0.028,-5.737,4.150,-1.526
0.779,0.612,-0.033,-2.869,3.967,-3.418
0.789,0.603,-0.026,-0.305,4.028,-3.784
0.782,0.587,-0.021,2.380,3.967,-4.089
0.771,0.575,-0.029,2.808,3.967,-4.211
0.774,0.576,-0.031,3.113,4.089,-3.967
0.773,0.569,-0.027,2.319,4.272,-2.441
0.763,0.563,-0.028,1.099,4.028,-1.648
0.765,0.568,-0.035,-0.427,3.906,0.183
0.764,0.566,-0.027,-0.732,3.967,1.221
0.766,0.571,-0.028,-0.977,3.845,2.075
0.773,0.583,-0.034,-0.488,3.296,3.967
0.784,0.591,-0.033,0.000,3.174,5.371
0.781,0.587,-0.031,0.427,3.113,7.812
0.779,0.593,-0.040,1.221,3.052,8.667
0.786,0.603,-0.045,4.272,3.235,10.376
0.790,0.601,-0.041,4.944,3.357,11.230
-1.023,1.652,-0.176,-106.445,-138.977,356.750
-1.206,1.689,-0.151,-136.169,-173.035,408.142
-1.513,1.842,-0.089,-149.170,-191.650,430.237
-1.689,1.968,-0.051,-171.753,-231.995,470.520
-1.999,2.282,0.090,-182.251,-254.028,490.478
-2.156,2.392,0.145,-191.101,-277.344,510.132
-2.328,2.464,0.181,-195.068,-325.623,540.771
-2.771,2.489,0.208,-191.711,-349.792,547.729
-3.047,2.471,0.213,-176.575,-399.109,538.574
-3.365,2.524,0.203,-155.579,-426.270,522.400
-3.402,2.549,0.179,-80.444,-492.187,473.938
-3.288,2.477,0.107,-35.828,-532.043,443.665
-3.158,2.421,0.078,12.634,-575.562,408.813
-2.999,2.370,0.028,130.554,-665.893,323.181
-2.678,2.155,-0.213,198.486,-706.116,270.325
-2.656,1.984,-0.360,316.589,-756.714,139.526
-2.728,1.728,-0.629,355.530,-761.169,64.880
-2.593,1.646,-0.683,382.690,-750.122,-10.437
-2.389,1.576,-0.694,396.423,-690.369,-143.127
-1.993,1.433,-0.610,374.878,-648.926,-192.871
-1.812,1.357,-0.530,276.489,-561.829,-254.333
-1.522,1.199,-0.358,210.999,-520.874,-268.433
-1.319,1.119,-0.282,87.646,-448.059,-274.475
-0.971,1.071,-0.206,44.434,-414.917,-270.203
-0.886,1.067,-0.188,19.958,-382.874,-263.245
-0.819,1.051,-0.173,24.353,-320.312,-246.826
-0.673,0.962,-0.097,41.626,-289.734,-238.220
-0.621,0.886,-0.070,76.294,-232.788,-220.093
-0.575,0.713,-0.080,90.393,-205.688,-211.243
-0.486,0.624,-0.036,109.314,-154.419,-194.336
-0.324,0.508,0.047,111.084,-132.385,-185.364
-0.285,0.467,0.034,107.849,-112.793,-175.781
-0.262,0.415,0.018,91.492,-77.209,-156.067
-0.170,0.279,0.061,79.102,-61.401,-146.851
-0.120,0.224,0.092,50.049,-35.767,-131.409
-0.040,0.185,0.095,37.781,-25.757,-125.122
0.007,0.178,0.085,23.743,-8.118,-113.892
0.101,0.170,0.074,20.935,-0.305,-108.643
0.161,0.161,0.082,18.982,6.775,-103.333
0.230,0.157,0.093,14.343,18.311,-92.102
0.342,0.140,0.101,12.329,22.705,-86.243
0.354,0.117,0.104,9.583,29.175,-75.989
0.357,0.150,0.120,8.484,31.311,-71.594
0.388,0.196,0.115,7.446,32.837,-66.772
0.440,0.222,0.091,6.958,35.278,-54.199
0.531,0.183,0.045,7.812,36.743,-47.546
0.549,0.137,0.044,11.841,39.185,-37.048
0.549,0.131,0.042,14.648,39.368,-33.203
0.554,0.172,0.022,16.602,39.124,-29.297
0.572,0.204,0.001,12.695,38.635,-19.287
0.604,0.181,0.041,6.714,38.391,-13.733
0.608,0.142,0.084,-4.211,34.363,-5.249
0.603,0.117,0.125,-5.737,30.334,-2.563
0.648,0.119,0.076,-3.540,25.940,-0.549
0.725,0.141,-0.005,10.376,21.362,3.479
0.798,0.185,-0.121,19.470,22.522,6.409
0.779,0.171,-0.091,33.203,27.588,13.550
0.821,0.270,0.130,35.156,28.076,17.578
0.924,0.376,0.231,33.203,25.452,23.804
1.045,0.311,0.162,28.503,15.015,42.664
1.078,0.106,-0.081,32.715,13.855,48.950
1.001,0.089,-0.084,50.110,18.921,52.063
0.948,0.079,0.022,55.664,20.630,50.842
0.973,0.049,0.069,55.603,20.203,48.462
1.031,0.039,0.079,42.236,14.221,41.016
1.131,0.089,-0.017,34.180,11.292,37.170
1.145,0.106,-0.063,22.888,10.315,31.006
1.131,0.110,-0.027,18.127,10.986,28.503
1.119,0.125,0.030,12.634,10.620,26.489
1.124,0.146,0.077,1.465,4.333,25.269
1.158,0.198,0.074,-1.160,-0.183,26.184
1.178,0.212,0.027,5.737,-6.836,29.907
1.194,0.181,-0.073,14.709,-7.874,31.555
1.175,0.164,-0.092,24.597,-7.751,32.349
1.149,0.144,-0.087,37.109,-6.653,32.227
1.123,0.130,-0.036,36.987,-6.958,31.921
1.166,0.136,-0.027,28.503,-9.766,31.860
1.209,0.132,-0.076,24.414,-11.169,31.555
1.183,0.134,-0.105,21.606,-11.108,28.442
1.115,0.165,-0.103,22.095,-9.888,26.062
1.094,0.190,-0.087,22.644,-8.606,23.926
1.094,0.210,-0.078,23.437,-6.958,21.118
1.114,0.225,-0.093,23.865,-6.042,20.325
1.110,0.219,-0.107,22.949,-3.052,18.555
1.054,0.203,-0.100,20.569,-1.038,16.846
1.028,0.214,-0.087,17.090,0.854,14.709
1.016,0.241,-0.071,9.644,3.723,11.353
1.016,0.301,-0.027,6.348,4.395,10.864
1.011,0.320,-0.016,2.136,4.211,11.414
0.996,0.363,-0.036,2.869,4.028,11.902
0.989,0.374,-0.051,5.615,4.333,12.451
0.974,0.369,-0.058,12.695,6.592,13.306
0.933,0.354,-0.054,14.587,8.057,13.123
0.920,0.351,-0.047,13.184,10.925,12.329
0.889,0.350,-0.029,10.437,11.902,11.719
0.880,0.365,-0.028,7.568,12.512,10.925
0.886,0.379,-0.029,4.395,13.245,9.827
0.905,0.386,-0.042,4.517,13.794,9.583
0.902,0.379,-0.051,7.141,15.869,8.728
0.886,0.366,-0.054,8.728,17.151,7.996
0.888,0.367,-0.048,9.705,18.188,7.324
0.897,0.373,-0.041,8.179,19.409,6.653
0.905,0.385,-0.044,5.920,19.531,6.653
0.906,0.385,-0.054,1.282,19.348,6.531
0.912,0.387,-0.070,-0.671,19.287,6.226
0.920,0.397,-0.074,-2.808,19.226,5.859
0.923,0.417,-0.077,-2.625,19.043,5.981
0.912,0.423,-0.074,-1.770,18.799,6.287
0.902,0.426,-0.070,0.916,17.700,6.958
0.886,0.436,-0.063,2.380,16.663,7.202
0.877,0.441,-0.065,5.676,13.794,7.507
0.859,0.442,-0.080,7.568,12.390,7.568
0.856,0.443,-0.088,9.338,11.169,7.629
0.859,0.447,-0.094,12.207,9.216,7.874
0.851,0.441,-0.096,13.245,8.423,7.996
0.840,0.432,-0.089,14.771,6.409,7.568
0.847,0.443,-0.095,15.381,5.310,7.324
0.865,0.449,-0.098,15.747,4.211,7.385
0.872,0.447,-0.095,13.977,2.502,8.118
0.861,0.432,-0.099,12.390,1.770,8.179
0.860,0.427,-0.106,12.634,0.977,7.507
0.869,0.423,-0.106,14.587,1.038,7.202
0.875,0.420,-0.097,16.479,1.038,7.202
0.880,0.426,-0.095,17.822,0.732,8.423
0.904,0.449,-0.120,17.151,0.671,9.705
0.909,0.442,-0.122,12.817,1.404,12.573
0.889,0.427,-0.117,9.399,1.709,13.306
0.888,0.432,-0.121,6.287,1.953,13.489
0.895,0.440,-0.121,4.211,2.258,13.428
0.904,0.446,-0.110,4.883,2.258,13.428
0.904,0.450,-0.108,7.935,1.709,13.550
0.908,0.460,-0.124,9.766,1.465,13.672
0.908,0.458,-0.125,11.108,1.343,13.855
0.905,0.453,-0.122,9.216,1.526,13.367
0.896,0.460,-0.125,6.592,1.709,12.695
0.898,0.473,-0.128,2.197,2.380,11.230
0.900,0.488,-0.120,0.671,2.808,10.559
0.893,0.491,-0.115,-0.732,3.113,9.766
0.884,0.498,-0.113,-2.686,2.869,7.996
0.882,0.513,-0.104,-3.296,2.502,7.019
0.884,0.516,-0.097,-4.517,1.465,5.188
0.872,0.515,-0.089,-4.822,0.793,4.089
0.863,0.517,-0.089,-3.052,-0.610,1.648
0.858,0.522,-0.088,-1.221,-1.343,0.549
0.859,0.520,-0.081,0.183,-2.136,-0.427
0.860,0.518,-0.078,0.183,-3.784,-1.770
0.861,0.516,-0.084,-0.366,-4.456,-2.319
0.860,0.513,-0.085,-0.671,-5.188,-3.235
0.862,0.509,-0.079,-0.488,-5.554,-3.540
0.861,0.504,-0.077,0.244,-6.226,-3.967
-1.073,1.821,-0.071,-35.034,-142.029,336.609
-1.287,1.888,-0.074,-25.085,-193.909,381.775
-1.639,1.911,0.079,-28.137,-223.022,398.987
-1.792,1.945,0.151,-47.974,-289.246,420.715
-2.116,2.068,0.272,-62.317,-323.364,426.880
-2.270,2.148,0.390,-83.191,-357.300,431.152
-2.448,2.246,0.459,-138.550,-423.950,436.523
-2.882,2.444,0.508,-153.748,-454.285,436.829
-3.031,2.482,0.577,-143.005,-514.099,428.589
-3.248,2.414,0.611,-124.023,-545.898,416.870
-3.351,2.385,0.585,-98.755,-578.186,397.949
-3.480,2.412,0.372,-34.302,-640.503,340.637
-3.467,2.416,0.224,6.226,-668.091,305.725
-3.363,2.373,0.100,107.910,-711.853,225.586
-3.014,2.113,-0.044,165.466,-727.966,178.040
