aX,aY,aZ,gX,gY,gZ
0.355,0.768,-0.062,-59.021,-41.565,-74.524
0.343,0.798,0.015,-53.162,-37.048,-71.289
0.356,0.832,0.089,-25.635,-30.212,-63.660
0.394,0.840,0.164,-8.972,-27.466,-59.387
0.417,0.815,0.150,16.479,-21.912,-51.270
0.474,0.776,0.070,22.461,-19.043,-47.791
0.513,0.767,0.029,21.179,-13.977,-42.358
0.563,0.718,-0.020,15.869,-12.329,-40.527
0.560,0.690,-0.030,8.911,-11.047,-39.124
0.546,0.669,-0.020,-5.432,-8.728,-36.926
0.521,0.675,0.032,-10.315,-7.812,-35.706
0.515,0.684,0.055,-10.925,-6.409,-32.532
0.521,0.709,0.064,-6.348,-6.042,-31.128
0.545,0.736,0.057,6.104,-5.920,-28.137
0.605,0.753,0.061,8.057,-5.798,-26.001
0.614,0.743,0.059,5.676,-5.493,-23.865
0.618,0.738,0.053,-3.540,-4.639,-20.935
0.630,0.759,0.038,-5.859,-4.150,-19.470
0.628,0.762,0.037,-2.625,-3.174,-15.503
0.694,0.997,-0.933,-175.110,109.741,2.930
0.668,1.033,-0.961,-196.960,120.728,-1.770
0.661,1.084,-1.035,-198.181,125.061,-5.005
0.670,1.088,-1.055,-205.566,130.676,-9.338
0.663,1.050,-1.050,-217.529,131.104,-10.498
0.675,1.034,-1.042,-233.826,129.395,-11.475
0.692,1.026,-1.033,-262.573,119.751,-12.512
0.713,1.036,-1.014,-268.250,112.427,-11.658
0.729,1.029,-1.031,-256.287,97.168,-6.531
0.764,0.971,-1.118,-241.150,91.003,-3.540
0.761,0.911,-1.187,-209.961,83.069,0.305
0.741,0.751,-1.308,-207.153,80.750,0.610
0.771,0.723,-1.354,-221.313,78.857,0.488
0.844,0.748,-1.405,-292.786,74.646,4.028
0.986,0.893,-1.467,-333.557,72.205,8.240
1.022,0.985,-1.465,-379.883,64.026,18.799
1.005,1.092,-1.409,-379.883,57.251,23.560
0.961,1.079,-1.356,-370.300,48.157,27.161
0.917,1.038,-1.278,-355.591,21.729,28.992
0.862,0.986,-1.107,-355.591,3.662,27.588
0.853,0.982,-1.012,-341.064,-42.236,22.705
0.834,0.930,-0.853,-317.505,-69.214,19.836
0.813,0.870,-0.800,-286.560,-97.168,16.418
0.774,0.798,-0.757,-232.910,-149.780,5.554
0.686,0.696,-0.688,-220.032,-172.302,-2.319
0.642,0.664,-0.644,-218.262,-208.862,-22.034
0.551,0.613,-0.597,-220.093,-223.083,-34.058
0.491,0.593,-0.549,-216.248,-244.202,-62.683
0.405,0.529,-0.401,-213.501,-252.869,-78.735
0.370,0.491,-0.341,-212.524,-261.169,-95.764
0.335,0.454,-0.298,-211.243,-276.367,-132.080
0.198,0.402,-0.189,-208.374,-282.898,-150.635
0.104,0.381,-0.131,-202.209,-295.227,-186.401
-0.044,0.355,-0.043,-199.890,-301.453,-202.698
-0.111,0.340,0.004,-195.862,-313.904,-229.492
-0.281,0.308,0.107,-195.007,-320.496,-239.746
-0.367,0.299,0.150,-194.458,-327.393,-247.986
-0.593,0.277,0.216,-187.378,-340.759,-259.521
-0.698,0.257,0.252,-178.772,-346.313,-263.550
-0.786,0.231,0.282,-156.128,-355.164,-268.616
-1.002,0.154,0.311,-145.752,-358.276,-269.592
-1.129,0.092,0.320,-134.338,-361.755,-268.982
-1.448,-0.041,0.339,-135.986,-362.427,-267.517
-1.642,-0.119,0.355,-158.142,-362.976,-262.024
-2.016,-0.255,0.383,-176.270,-363.525,-258.118
-2.205,-0.310,0.383,-195.129,-364.075,-253.174
-2.395,-0.369,0.385,-226.135,-362.793,-239.990
-2.701,-0.448,0.438,-237.793,-359.741,-230.530
-2.833,-0.490,0.520,-253.479,-347.473,-201.904
-2.985,-0.544,0.751,-256.165,-338.379,-181.885
-2.979,-0.497,0.817,-247.253,-308.899,-124.207
-2.924,-0.464,0.894,-238.281,-285.095,-84.167
-2.922,-0.495,0.943,-230.286,-254.089,-37.354
-2.954,-0.520,1.002,-219.543,-171.875,71.411
-3.110,-0.482,1.061,-214.172,-122.253,131.042
-3.193,-0.395,1.056,-201.477,-9.827,254.578
-3.260,-0.101,1.023,-193.054,50.110,315.552
-3.211,0.105,0.995,-160.156,166.138,429.932
-3.207,0.466,0.876,-133.301,217.529,482.117
-3.299,0.573,0.815,-103.149,262.878,529.419
-3.389,0.677,0.777,-48.462,333.496,606.140
-3.343,1.047,0.654,-19.165,359.314,638.123
-3.269,1.212,0.541,63.660,398.071,701.416
-3.085,1.448,0.132,112.549,415.039,735.962
-3.121,1.482,-0.081,175.415,450.500,812.256
-3.393,1.734,-0.594,180.664,471.985,850.952
-3.580,1.934,-0.802,173.340,498.169,889.831
-3.820,2.101,-0.921,126.953,560.120,963.074
-4.000,2.220,-0.885,90.759,591.187,989.075
-4.000,2.076,-0.797,-5.249,648.804,992.798
-3.993,1.481,-0.609,-73.181,676.819,960.632
-3.995,1.367,-0.737,-161.316,707.031,904.541
-3.999,1.518,-1.046,-380.249,792.908,742.554
-3.971,2.119,-1.438,-482.971,851.257,648.865
-3.655,2.282,-1.249,-573.486,950.317,458.069
-2.297,2.047,-0.467,-528.748,963.257,369.385
-1.936,1.771,-0.229,-293.457,900.879,221.924
-2.093,1.119,-0.157,-161.865,842.468,168.152
-2.175,0.778,-0.185,-65.430,777.222,125.854
-2.119,0.511,-0.268,-29.541,642.944,57.434
-1.879,0.148,-0.345,-70.435,577.698,22.400
-1.787,0.095,-0.329,-160.461,445.618,-59.204
-1.752,0.313,-0.100,-176.880,377.136,-100.220
-1.804,0.516,0.120,-150.391,236.633,-159.607
-2.012,0.880,0.453,-121.033,168.335,-174.194
-2.166,0.980,0.482,-87.463,105.652,-180.725
-2.297,0.999,0.440,-20.081,8.667,-182.190
-2.365,0.823,0.271,8.118,-24.231,-183.594
-2.308,0.743,0.178,48.340,-64.209,-194.885
-2.138,0.747,0.001,61.829,-73.853,-202.515
-2.109,0.798,-0.053,72.754,-78.003,-209.290
-2.090,0.906,-0.100,92.468,-75.806,-217.895
-2.030,0.955,-0.116,102.966,-72.205,-219.666
-1.945,1.001,-0.117,123.596,-63.416,-218.567
-1.724,1.072,-0.118,131.348,-59.692,-215.271
-1.624,1.117,-0.119,138.428,-54.626,-202.881
-1.465,1.224,-0.117,137.573,-53.589,-194.092
-1.345,1.240,-0.133,127.258,-54.687,-174.377
-1.118,1.169,-0.038,114.929,-57.739,-165.771
-1.021,1.158,0.013,97.351,-64.209,-159.424
-0.936,1.197,-0.010,64.270,-84.473,-151.794
-0.908,1.303,-0.093,57.312,-94.727,-148.743
-0.901,1.327,-0.088,60.242,-114.990,-143.372
-0.762,1.343,-0.133,66.956,-125.427,-141.418
-0.679,1.335,-0.164,86.304,-143.372,-139.160
-0.604,1.310,-0.222,94.971,-150.574,-139.038
-0.573,1.297,-0.236,100.891,-156.433,-139.709
-0.504,1.290,-0.243,105.164,-165.344,-142.334
-0.361,1.287,-0.239,104.980,-168.701,-143.433
-0.320,1.279,-0.227,98.572,-173.889,-144.287
-0.223,1.238,-0.203,91.187,-176.025,-144.043
-0.166,1.201,-0.192,69.275,-178.955,-142.517
-0.110,1.134,-0.123,54.138,-180.054,-141.235
-0.094,1.132,-0.115,36.316,-181.213,-139.648
-0.079,1.136,-0.135,3.418,-181.091,-134.949
-0.043,1.114,-0.152,-7.690,-178.772,-132.446
-0.021,1.085,-0.149,-22.034,-171.936,-127.991
0.007,1.047,-0.115,-26.245,-168.396,-126.221
0.025,1.046,-0.081,-30.090,-163.086,-122.253
0.067,1.001,-0.065,-31.982,-160.767,-119.690
0.083,0.960,-0.066,-36.072,-157.715,-117.126
0.096,0.944,-0.048,-52.124,-149.536,-112.244
0.145,0.930,-0.043,-58.533,-145.020,-109.741
0.147,0.901,-0.092,-57.495,-134.949,-107.056
0.142,0.869,-0.130,-54.932,-130.005,-106.567
0.155,0.881,-0.118,-59.937,-121.948,-103.943
0.126,0.915,-0.058,-65.735,-118.652,-101.562
0.152,0.922,-0.044,-70.496,-115.479,-98.877
0.197,0.929,-0.058,-69.763,-109.009,-93.384
0.227,0.945,-0.070,-64.392,-104.858,-90.759
0.194,0.926,-0.033,-54.687,-95.398,-87.524
0.108,0.933,0.046,-52.368,-91.553,-87.097
0.130,0.962,0.050,-44.800,-85.205,-84.534
0.247,1.027,0.040,-36.133,-81.482,-81.238
0.265,1.010,0.051,-24.231,-77.148,-77.026
0.254,0.961,0.073,0.061,-68.542,-70.679
0.243,0.885,0.132,8.423,-65.063,-69.336
0.257,0.865,0.159,16.052,-59.631,-67.383
0.290,0.835,0.171,17.395,-56.824,-66.040
0.316,0.824,0.159,17.883,-49.500,-61.340
0.328,0.761,0.151,15.991,-45.410,-58.289
0.338,0.731,0.132,12.756,-41.504,-55.664
0.380,0.714,0.025,9.277,-33.142,-50.903
0.410,0.692,-0.085,9.766,-27.649,-47.791
0.406,0.678,-0.007,-1.892,-20.752,-38.452
0.417,0.697,0.096,-12.329,-19.836,-32.837
0.409,0.706,0.129,-19.592,-18.799,-27.283
0.404,0.712,0.171,-20.813,-16.296,-18.005
0.422,0.749,0.200,-17.639,-15.686,-13.977
0.429,0.743,0.179,-9.827,-15.198,-7.324
0.731,1.160,-0.736,-171.692,52.979,-62.073
0.742,1.182,-0.745,-179.138,54.626,-64.819
0.725,1.180,-0.765,-181.335,54.993,-64.270
0.687,1.143,-0.774,-189.270,55.420,-62.134
0.622,1.074,-0.812,-198.059,55.725,-61.218
0.592,1.047,-0.838,-211.243,56.213,-60.181
0.569,1.019,-0.871,-247.192,58.472,-58.167
0.586,1.006,-0.914,-265.381,60.486,-57.312
0.615,1.006,-0.911,-295.105,64.392,-55.054
0.703,1.009,-0.891,-306.030,65.369,-53.528
0.765,1.012,-0.879,-323.914,63.599,-48.462
0.895,1.019,-0.869,-333.252,60.730,-44.373
0.955,1.038,-0.875,-342.957,56.763,-39.490
1.010,1.054,-0.883,-358.032,47.241,-29.358
1.068,1.029,-0.901,-361.023,41.931,-26.123
1.075,1.003,-0.895,-357.239,28.992,-26.672
1.113,0.961,-0.854,-352.722,20.203,-29.602
1.129,0.936,-0.874,-347.351,9.766,-33.386
1.125,0.883,-0.896,-334.106,-12.024,-43.335
1.126,0.872,-0.861,-329.529,-23.376,-49.194
1.128,0.867,-0.824,-331.787,-50.720,-60.608
1.068,0.810,-0.781,-337.341,-66.650,-66.040
1.015,0.771,-0.762,-346.619,-99.976,-79.285
0.901,0.705,-0.653,-345.337,-116.760,-87.219
0.853,0.664,-0.565,-327.270,-152.527,-104.126
0.788,0.564,-0.408,-312.134,-171.814,-112.854
0.730,0.502,-0.373,-295.837,-191.406,-121.582
0.636,0.426,-0.366,-273.682,-227.661,-139.221
0.429,0.281,-0.331,-272.949,-243.225,-148.193
0.338,0.243,-0.263,-288.391,-272.156,-163.635
0.138,0.258,-0.105,-294.006,-287.354,-168.762
0.032,0.268,-0.031,-276.001,-318.604,-175.415
-0.156,0.255,0.113,-253.662,-333.618,-178.345
-0.258,0.222,0.172,-228.027,-347.778,-181.152
-0.357,0.174,0.228,-188.171,-373.169,-185.425
-0.535,0.091,0.342,-180.969,-384.827,-186.096
-0.630,0.088,0.376,-184.387,-406.372,-181.641
-0.877,0.086,0.420,-184.631,-415.527,-176.636
-1.006,0.078,0.439,-165.222,-428.894,-166.260
-1.233,0.005,0.481,-149.109,-432.556,-161.743
-1.348,-0.069,0.497,-134.583,-434.143,-158.081
-1.476,-0.158,0.513,-124.451,-431.824,-153.381
-1.769,-0.307,0.540,-130.615,-428.894,-151.917
-1.936,-0.359,0.522,-148.804,-418.213,-149.231
-2.252,-0.464,0.490,-155.457,-408.874,-147.156
-2.380,-0.522,0.520,-174.499,-381.531,-137.512
-2.543,-0.560,0.640,-190.552,-364.319,-127.625
-2.601,-0.533,0.703,-206.970,-344.971,-113.159
-2.737,-0.464,0.831,-221.252,-297.729,-70.190
-2.818,-0.435,0.911,-219.604,-268.799,-41.687
-2.885,-0.414,0.978,-216.614,-197.815,30.579
-2.932,-0.374,1.069,-213.684,-153.870,74.097
-2.898,-0.335,1.118,-195.190,-49.500,172.729
-2.756,-0.132,1.191,-182.068,7.996,227.417
-2.730,0.015,1.218,-160.522,122.559,343.262
-2.930,0.398,1.123,-144.409,175.537,399.353
-3.120,0.531,1.053,-116.760,223.755,450.439
-3.260,0.620,0.976,-34.973,301.392,532.166
-3.178,0.799,0.661,7.935,331.482,564.819
-3.054,0.890,0.468,75.317,384.460,624.939
-2.851,1.112,-0.027,97.290,411.377,654.175
-2.782,1.289,-0.252,111.938,440.613,683.777
-2.764,1.463,-0.451,120.728,506.714,747.131
-2.982,1.819,-0.801,121.582,542.236,780.090
-3.259,1.948,-0.929,119.690,610.840,842.102
-3.933,2.189,-1.037,115.967,640.747,866.943
-4.000,2.256,-1.011,102.844,685.791,897.156
-4.000,1.957,-0.832,87.219,701.416,897.949
-3.992,1.600,-0.695,55.664,713.989,884.521
-3.991,1.237,-0.690,-89.600,743.103,802.063
-4.000,1.045,-1.072,-204.285,772.156,732.178
-3.956,1.222,-1.171,-450.439,860.168,556.091
-3.008,1.670,-0.879,-532.715,900.085,461.304
-2.428,1.705,-0.561,-557.007,920.959,368.774
-2.090,1.625,-0.271,-420.410,886.475,204.041
-1.862,1.363,0.058,-288.879,837.219,140.808
-1.808,1.146,0.139,-41.504,707.092,65.247
-1.953,0.436,0.151,22.278,636.658,42.480
-1.964,0.074,0.046,22.400,501.892,-17.944
-1.707,-0.156,-0.102,-3.113,441.345,-60.303
-1.685,0.006,-0.050,-21.606,384.705,-105.164
-1.822,0.265,0.073,-13.916,277.649,-180.542
-2.229,0.756,0.378,9.338,226.074,-205.994
-2.379,0.946,0.450,75.439,131.714,-234.497
-2.473,1.203,0.431,112.427,92.773,-240.479
-2.481,1.251,0.381,178.040,35.889,-244.141
-2.477,1.273,0.210,203.613,17.822,-245.422
-2.383,1.276,0.136,223.816,6.470,-246.765
-2.236,1.253,0.118,238.770,-1.831,-246.216
-1.930,1.192,0.156,229.736,-3.479,-244.019
-1.839,1.212,0.176,186.279,-8.362,-237.061
-1.723,1.334,0.280,160.522,-13.123,-231.873
-1.566,1.426,0.296,139.282,-20.325,-225.159
-1.359,1.499,0.286,123.108,-37.964,-205.139
-1.168,1.543,0.229,125.488,-46.509,-193.298
-1.217,1.545,0.194,128.296,-60.547,-171.448
-1.209,1.513,0.148,121.277,-66.284,-162.231
-1.098,1.475,0.130,91.980,-76.111,-146.729
-0.823,1.396,0.116,75.439,-80.505,-140.442
-0.726,1.349,0.143,59.448,-85.083,-135.071
-0.670,1.314,0.183,29.175,-97.168,-127.075
-0.713,1.396,0.129,17.151,-104.614,-123.596
-0.726,1.456,0.035,10.620,-114.197,-114.624
-0.576,1.416,-0.015,14.465,-115.234,-109.802
-0.498,1.341,0.041,18.127,-117.676,-104.065
-0.392,1.256,0.120,16.663,-121.460,-104.004
-0.355,1.267,0.097,16.052,-126.343,-105.041
-0.326,1.282,0.048,23.193,-133.423,-107.666
-0.283,1.245,-0.015,28.076,-133.911,-108.826
-0.263,1.195,-0.001,25.879,-131.104,-111.938
-0.213,1.119,0.026,17.700,-129.395,-114.014
-0.197,1.117,0.001,-0.061,-125.549,-117.920
-0.184,1.099,-0.070,-6.409,-122.437,-119.446
-0.179,1.076,-0.074,-12.085,-118.591,-120.911
-0.174,1.065,-0.048,-25.879,-111.755,-123.779
-0.116,1.060,-0.007,-33.386,-109.558,-124.390
-0.078,1.053,-0.005,-44.434,-105.774,-123.291
-0.017,1.025,0.007,-47.607,-103.455,-122.070
-0.003,0.999,0.014,-50.720,-98.083,-121.277
-0.013,0.983,0.062,-52.979,-95.520,-121.887
-0.012,0.993,0.088,-57.007,-93.628,-122.253
0.006,1.009,0.090,-64.636,-91.736,-120.422
0.043,1.035,0.062,-64.758,-90.576,-118.164
0.026,1.020,0.065,-63.049,-87.158,-113.464
0.005,0.992,0.076,-64.758,-85.449,-112.305
0.016,0.997,0.075,-69.580,-81.909,-110.962
0.052,0.999,0.055,-67.810,-79.712,-110.046
0.064,0.985,0.047,-61.768,-77.148,-109.131
0.072,0.963,0.044,-44.800,-71.167,-107.361
0.108,0.923,0.050,-39.978,-68.115,-106.262
0.127,0.907,0.053,-40.771,-62.317,-102.966
0.140,0.875,0.050,-41.748,-59.509,-101.440
0.153,0.864,0.041,-38.391,-54.077,-99.426
0.178,0.841,0.035,-36.072,-51.208,-98.267
0.185,0.822,0.035,-35.400,-48.462,-96.680
0.196,0.805,0.030,-40.588,-43.152,-91.919
0.293,0.868,-0.061,-45.349,-40.283,-88.501
0.387,0.914,-0.157,-56.152,-33.875,-81.116
0.376,0.793,-0.222,-61.707,-31.738,-79.529
0.325,0.744,-0.217,-69.641,-30.029,-78.125
0.322,0.748,-0.192,-71.228,-29.724,-76.416
0.334,0.788,-0.120,-70.862,-30.029,-74.219
0.350,0.837,-0.018,-61.523,-32.898,-68.970
0.415,0.886,0.055,-50.415,-34.607,-66.040
0.436,0.863,0.030,-18.494,-34.729,-60.608
0.437,0.795,-0.027,-3.174,-33.752,-58.777
0.434,0.784,-0.045,14.526,-32.898,-56.091
0.466,0.753,-0.066,14.893,-33.142,-54.565
0.495,0.726,-0.058,10.193,-33.569,-52.856
0.508,0.713,-0.040,-6.531,-33.997,-49.438
0.725,0.907,-0.982,-123.596,101.929,13.123
0.700,0.949,-1.010,-150.085,107.544,5.493
0.714,0.996,-1.046,-162.476,108.276,1.221
0.739,1.013,-1.060,-174.988,107.483,-2.747
0.775,1.046,-1.081,-196.472,100.769,-8.484
0.772,1.047,-1.083,-203.918,94.604,-10.437
0.776,1.042,-1.095,-212.341,77.393,-14.404
0.827,1.055,-1.140,-212.646,67.688,-16.479
0.883,1.078,-1.168,-208.557,47.791,-17.761
1.013,1.120,-1.240,-208.008,37.292,-16.479
1.022,1.121,-1.274,-213.074,26.245,-15.381
1.018,1.121,-1.291,-247.131,1.831,-19.958
1.063,1.146,-1.248,-270.569,-11.414,-26.123
1.100,1.170,-1.201,-304.749,-37.842,-41.931
1.121,1.187,-1.071,-309.143,-49.805,-50.537
1.089,1.150,-0.990,-301.514,-71.533,-69.275
1.032,1.054,-0.836,-297.058,-81.665,-79.224
1.026,1.023,-0.763,-295.410,-91.064,-88.806
1.035,1.011,-0.687,-301.575,-107.666,-105.286
1.025,1.017,-0.529,-306.396,-115.173,-112.427
1.002,1.015,-0.463,-307.068,-130.127,-128.723
0.941,0.981,-0.394,-298.157,-136.719,-139.526
0.893,0.946,-0.338,-268.860,-147.156,-167.480
0.808,0.859,-0.175,-256.897,-152.161,-183.655
0.770,0.813,-0.115,-249.451,-157.654,-200.256
0.735,0.766,-0.085,-241.089,-168.335,-232.727
0.633,0.675,-0.025,-236.877,-172.668,-248.169
0.585,0.634,0.014,-226.807,-180.603,-276.245
0.462,0.538,0.066,-221.558,-184.387,-288.330
0.370,0.485,0.059,-213.867,-190.430,-309.814
0.134,0.377,0.054,-212.097,-192.139,-320.129
0.031,0.343,0.067,-211.914,-193.542,-330.383
-0.076,0.327,0.083,-214.050,-197.021,-347.717
-0.279,0.300,0.119,-214.478,-199.402,-354.065
-0.371,0.296,0.128,-212.708,-204.651,-361.145
-0.601,0.281,0.158,-213.196,-207.703,-361.511
-0.713,0.275,0.166,-218.384,-215.515,-356.323
-0.953,0.287,0.224,-221.313,-220.459,-350.830
-1.092,0.293,0.245,-223.389,-226.318,-343.445
-1.237,0.289,0.246,-221.130,-239.380,-324.524
-1.564,0.231,0.246,-217.163,-245.178,-314.148
-1.752,0.181,0.265,-214.050,-255.432,-293.518
-2.106,0.065,0.329,-216.919,-260.742,-283.630
-2.234,0.049,0.369,-226.379,-273.376,-263.306
-2.499,0.090,0.401,-229.126,-280.273,-250.916
-2.610,0.063,0.408,-229.614,-286.377,-236.267
-2.704,-0.062,0.429,-227.539,-292.847,-200.195
-2.696,-0.102,0.401,-223.816,-291.504,-179.016
-2.677,-0.119,0.380,-208.069,-274.353,-128.418
-2.713,-0.205,0.389,-201.843,-258.179,-97.839
-2.744,-0.265,0.381,-205.627,-209.839,-26.001
-2.824,-0.287,0.336,-215.332,-176.636,15.747
-2.928,-0.264,0.302,-238.647,-89.600,110.657
-3.153,-0.149,0.310,-246.521,-36.682,161.316
-3.186,-0.003,0.352,-248.657,20.325,212.708
-3.184,0.195,0.441,-235.413,135.254,319.214
-3.285,0.618,0.753,-222.839,186.707,374.023
-3.384,0.839,0.882,-180.420,268.616,484.558
-3.470,1.212,1.070,-144.592,298.706,539.124
-3.406,1.345,1.090,-94.543,320.740,592.346
-3.296,1.421,1.047,41.809,340.759,696.655
-2.969,1.523,0.732,111.938,341.370,749.084
-2.810,1.600,0.453,222.900,339.172,857.971
-2.789,1.746,-0.127,257.690,341.553,913.025
-2.934,1.845,-0.386,274.841,358.887,1018.310
-3.617,1.917,-0.706,255.920,375.488,1065.186
-3.970,1.867,-0.694,214.600,398.010,1103.577
-4.000,1.756,-0.639,59.937,467.957,1133.484
-4.000,1.286,-0.658,-44.434,522.156,1114.441
-3.988,1.065,-0.678,-293.335,669.922,996.765
-3.998,1.387,-0.805,-431.519,752.441,906.067
-4.000,1.952,-1.001,-561.401,834.351,803.711
-3.944,2.588,-1.118,-702.942,981.018,597.595
-2.756,2.691,-0.462,-679.932,1023.376,506.958
-2.002,2.184,-0.010,-463.379,996.399,349.976
-1.426,1.167,0.215,-314.819,937.317,285.706
-1.431,0.587,0.249,-107.239,781.738,186.401
-1.386,-0.491,0.255,-102.600,697.082,138.550
-1.504,-0.779,0.041,-155.640,614.502,81.787
-1.756,-0.883,-0.188,-265.076,471.008,-67.078
-2.212,-0.461,-0.155,-249.329,408.508,-149.292
-2.321,0.038,0.129,-92.102,287.598,-274.902
-2.704,0.881,0.447,-7.202,229.187,-304.565
-2.782,0.989,0.390,96.069,132.996,-319.946
-2.417,0.878,0.268,112.732,98.022,-319.641
-2.187,0.814,0.293,110.657,69.214,-318.420
-2.051,0.839,0.302,81.116,20.508,-315.002
-2.031,1.062,0.234,72.144,0.610,-311.401
-2.042,1.164,0.248,78.613,-29.602,-298.462
-2.044,1.314,0.231,87.769,-41.260,-289.185
-2.021,1.331,0.162,97.900,-49.927,-278.992
-1.950,1.307,0.094,111.389,-56.885,-259.277
-1.689,1.169,0.081,107.361,-57.068,-250.854
-1.516,1.133,0.084,75.134,-59.631,-236.938
-1.200,1.185,0.035,55.664,-62.805,-229.309
-1.104,1.214,0.009,22.400,-72.144,-209.351
-0.978,1.226,-0.015,4.944,-78.125,-198.364
-0.919,1.243,0.001,-14.465,-85.266,-187.805
-0.853,1.272,0.006,-43.457,-104.492,-169.983
-0.668,1.331,-0.049,-44.189,-115.540,-163.208
-0.567,1.355,-0.065,-25.635,-137.695,-152.161
-0.484,1.418,0.012,-14.526,-149.597,-146.729
-0.429,1.443,0.018,14.648,-175.598,-136.353
-0.350,1.467,-0.137,36.499,-186.157,-132.324
-0.382,1.461,-0.228,59.204,-192.810,-129.211
-0.396,1.416,-0.293,84.900,-194.580,-126.343
-0.342,1.286,-0.273,82.397,-191.956,-126.892
-0.285,1.259,-0.213,59.326,-188.599,-131.226
-0.094,1.285,-0.181,48.035,-188.904,-133.667
0.002,1.281,-0.179,35.156,-189.819,-137.817
0.121,1.251,-0.113,29.724,-190.674,-139.404
0.170,1.231,-0.098,23.071,-192.200,-140.442
0.211,1.208,-0.102,8.362,-196.228,-141.418
0.211,1.156,-0.099,0.061,-198.120,-141.907
0.200,1.134,-0.092,-22.217,-201.843,-141.968
0.302,1.119,-0.149,-36.987,-202.026,-139.893
0.366,1.099,-0.179,-71.228,-195.862,-130.310
0.388,1.000,-0.186,-88.257,-190.613,-125.061
0.353,0.949,-0.170,-103.760,-185.242,-121.033
0.334,0.922,-0.154,-128.845,-176.575,-115.295
0.391,0.926,-0.164,-137.512,-173.035,-111.572
0.426,0.928,-0.176,-140.930,-164.978,-101.257
0.467,0.870,-0.191,-134.766,-160.461,-96.069
0.481,0.812,-0.194,-113.281,-151.001,-88.623
0.452,0.725,-0.163,-102.295,-146.606,-86.426
0.427,0.707,-0.128,-93.445,-142.883,-84.656
0.422,0.707,-0.112,-78.308,-137.573,-81.665
0.463,0.725,-0.145,-66.895,-134.277,-80.261
0.477,0.719,-0.159,-36.621,-124.084,-78.186
0.470,0.685,-0.141,-23.804,-117.737,-77.454
0.465,0.671,-0.126,-9.460,-105.103,-75.195
0.463,0.687,-0.204,-4.822,-98.511,-72.754
0.499,0.685,-0.263,-1.160,-90.942,-69.153
0.555,0.687,-0.260,-5.493,-75.134,-60.059
0.633,0.731,-0.233,-11.780,-68.726,-55.054
0.632,0.738,-0.205,-17.029,-57.617,-45.410
0.566,0.714,-0.037,-15.686,-53.345,-41.016
0.541,0.717,0.036,-8.362,-46.875,-32.410
0.517,0.734,0.131,-1.953,-43.396,-27.710
0.491,0.717,0.170,5.493,-39.429,-23.193
0.474,0.700,0.191,18.738,-31.799,-16.785
0.520,0.687,0.145,22.766,-28.687,-14.893
0.548,0.681,0.105,21.240,-22.827,-11.780
0.589,0.669,0.055,15.198,-19.775,-10.193
0.598,0.660,0.062,7.080,-16.663,-8.545
0.584,0.652,0.081,-8.118,-10.742,-6.531
0.570,0.668,0.096,-11.902,-8.362,-6.714
0.589,0.686,0.094,-9.644,-4.761,-7.629
0.626,0.704,0.081,-5.798,-3.845,-7.812
0.638,0.713,0.075,1.404,-3.296,-7.446
0.833,0.977,-0.757,-108.215,61.890,5.859
0.816,0.999,-0.766,-123.352,70.313,-2.319
0.824,1.034,-0.786,-132.019,73.120,-5.920
0.834,1.047,-0.792,-155.701,76.538,-12.207
0.818,1.048,-0.799,-170.410,77.271,-15.381
0.809,1.043,-0.807,-185.181,77.332,-18.921
0.800,1.037,-0.807,-208.862,76.355,-26.489
0.790,1.024,-0.812,-217.285,75.317,-29.846
0.806,1.016,-0.820,-228.882,73.547,-34.485
0.833,1.001,-0.844,-233.765,73.059,-35.522
0.828,0.983,-0.866,-249.329,72.815,-35.828
0.817,0.924,-0.909,-262.329,73.181,-35.706
0.834,0.897,-0.911,-278.503,73.669,-35.461
0.849,0.880,-0.910,-310.608,73.120,-34.790
0.842,0.879,-0.912,-318.604,71.594,-34.363
0.838,0.869,-0.905,-312.439,65.186,-34.119
0.840,0.822,-0.893,-302.002,60.059,-34.058
0.837,0.780,-0.863,-290.283,53.711,-33.813
0.836,0.734,-0.842,-270.447,37.109,-32.959
0.839,0.637,-0.886,-261.902,28.381,-32.349
0.830,0.583,-0.906,-250.122,13.611,-31.799
0.827,0.503,-0.921,-249.145,7.446,-32.288
0.837,0.486,-0.910,-254.333,-3.418,-34.729
0.854,0.461,-0.866,-257.507,-8.728,-36.560
0.861,0.445,-0.842,-259.766,-14.038,-38.940
0.866,0.435,-0.818,-260.681,-24.414,-44.922
0.851,0.406,-0.739,-260.193,-29.541,-48.523
0.836,0.390,-0.696,-259.338,-40.894,-57.617
0.795,0.354,-0.590,-259.460,-47.363,-63.232
0.783,0.337,-0.546,-259.766,-61.951,-75.562
0.777,0.304,-0.485,-257.446,-69.641,-81.787
0.754,0.275,-0.466,-253.235,-77.148,-88.013
0.718,0.242,-0.451,-244.385,-91.492,-101.257
0.657,0.173,-0.422,-242.065,-98.145,-108.337
0.643,0.139,-0.418,-241.638,-110.901,-121.521
0.561,0.101,-0.400,-243.469,-116.821,-127.319
0.492,0.085,-0.359,-250.610,-129.578,-138.062
0.377,0.076,-0.253,-254.639,-137.695,-143.127
0.330,0.084,-0.198,-256.958,-147.034,-147.827
0.275,0.097,-0.151,-252.319,-168.396,-156.433
0.113,0.128,-0.043,-246.704,-179.871,-160.828
0.014,0.137,0.020,-236.328,-204.834,-170.227
